triple_id,paper,extractor,model,subject,predicate,object,object_type,predicate_definition,section,source_sentence,verdict,note
dfdc358f58fc,gamlprop2025,relation,claude-opus-5,Genetic Algorithm,comprises,Selection,Method,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",2.2 Genetic Algorithm,"The application of the Genetic Algorithm to generate chemicals with desirable properties, as illustrated in Figure 3, comprises five steps: Initialization, Population, Selection, Crossover, and Mutation.",,
77357062d76f,gamlprop2025,relation,claude-opus-5,Genetic Algorithm,comprises,Mutation,Method,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",2.2 Genetic Algorithm,"The application of the Genetic Algorithm to generate chemicals with desirable properties, as illustrated in Figure 3, comprises five steps: Initialization, Population, Selection, Crossover, and Mutation.",,
173e3ae3df84,gamlprop2025,relation,claude-opus-5,Genetic Algorithm,comprises,Crossover,Method,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",2.2 Genetic Algorithm,"The application of the Genetic Algorithm to generate chemicals with desirable properties, as illustrated in Figure 3, comprises five steps: Initialization, Population, Selection, Crossover, and Mutation.",,
9d618ab975c1,gamlprop2025,relation,claude-opus-5,Genetic Algorithm,comprises,Initialization,Method,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",2.2 Genetic Algorithm,"The application of the Genetic Algorithm to generate chemicals with desirable properties, as illustrated in Figure 3, comprises five steps: Initialization, Population, Selection, Crossover, and Mutation.",,
a5cd6f0b9464,gamlprop2025,relation,claude-opus-5,Genetic Algorithm,comprises,Population,Method,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",2.2 Genetic Algorithm,"The application of the Genetic Algorithm to generate chemicals with desirable properties, as illustrated in Figure 3, comprises five steps: Initialization, Population, Selection, Crossover, and Mutation.",,
8ed6558e37d6,gamlprop2025,relation,claude-opus-5,training set,splitfrom,dataset,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,2.1 Model Development and Cross Validation,"For this study, the dataset was initially divided into a training set and a test set, with 460 out of 560 data points randomly selected for training.",,
ec7a6c285c11,gamlprop2025,relation,claude-opus-5,test set,splitfrom,dataset,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,2.1 Model Development and Cross Validation,"For this study, the dataset was initially divided into a training set and a test set, with 460 out of 560 data points randomly selected for training.",,
8e4dd94e3b86,llamacorrupt2025,relation,claude-opus-5,feed-forward network (FF),comprises,Up (or FF-Up),Concept,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",2.1 A Selected LLM Model: Llama-3.2-1B-Instruct,"The self-attention (Attn) mechanism involves three key matrices: Query (Q or Attn-Q), Key (K or Attn-K), and Value (V or Attn-V), while the feed-forward network (FF) consists of three matrices: Gate (or FF-Gate), Up (or FF-Up), and Down (or FF-Down) [1] [5] as illustrated in Fig.",,
374c9d9d00bc,llamacorrupt2025,relation,claude-opus-5,feed-forward network (FF),comprises,Down (or FF-Down),Concept,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",2.1 A Selected LLM Model: Llama-3.2-1B-Instruct,"The self-attention (Attn) mechanism involves three key matrices: Query (Q or Attn-Q), Key (K or Attn-K), and Value (V or Attn-V), while the feed-forward network (FF) consists of three matrices: Gate (or FF-Gate), Up (or FF-Up), and Down (or FF-Down) [1] [5] as illustrated in Fig.",,
2afa667b362e,llamacorrupt2025,relation,claude-opus-5,Llama -3.2-1B-Instruct,evaluatedon,the GLUE-QNLI dataset,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,Abstract,Testing the Llama -3.2-1B-Instruct model was performed on the GLUE-QNLI dataset.,,
c79b601a54ee,llamacorrupt2025,relation,claude-opus-5,Question-answering Natural Language Inference (QNLI) dataset,splitfrom,General Language Understanding Evalua- tion (GLUE) benchmark,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,2.2 Selected Test Data,We selected the Question-answering Natural Language Inference (QNLI) dataset from the General Language Understanding Evalua- tion (GLUE) benchmark for this study [6],,
3f0e2d9cceed,microwave2018,relation,claude-opus-5,logistic regression,achieves,the best accuracy,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,V CONCLUSION,"It also found that the logistic regression, which is a known data analytic method, can be used as a classification method to detect the kick gesture; because it provides the best accuracy among all selected classifiers.",,
aec44b198194,microwave2018,relation,claude-opus-5,logistic regression,achieves,the highest accuracy,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,IV RESULT AND DISCUSION,"Based on the different patterns of the signals between kicking and non-kicking gestures from the result of our experiment; the logistic regression, which is a known classifier model, is selected because it gives the highest accuracy among other techniques.",,
53c523a20183,microwave2018,relation,claude-opus-5,microwave sensor,addresses,detecting the kick gesture,Task,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",II LITERATURE REVIEW,"The microwave sensor also tolerates the changes in temperature, dirty, and other conditions under the environment and its cost is reasonable, so we choose the microwave sensor for detecting the kick gesture for conducting this research.",,
8cb0cb46de5e,microwave2018,relation,claude-opus-5,ultrasonic sensor,uses,a sound wave,Concept,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",II LITERATURE REVIEW,"First, the ultrasonic sensor uses a sound wave to detect an object, but it needs to care about the environment's temperature which effects the wave speed [5].",,
c49d65251d48,osmotic2026,relation,claude-opus-5,The GP model,achieves,an R2 value of 0.9805,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,Conclusions,The GP model yields a mean absolute percentage error (%MAPE) of 3.33% and an R2 value of 0.9805 when compared to experimental data.,,
a0d164e61c8c,osmotic2026,relation,claude-opus-5,the LR algorithm,achieves,combined R2 values of 0.5177,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,Results and discussion,"Specifically, considering both R2 and %MAPE, the LR algorithm achieves the combined R2 values of 0.5177 and %MAPE values of 24.97%.",,
c30e95d6fa6b,oxidecrack2025,relation,claude-opus-5,Random Forest (RF),comparesagainst,Decision Tree (DT),Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,Results and discussion,"Furthermore, the Random Forest (RF) technique consistently provided a similar and improved F1 score compared to Logistic Regression (LR), Decision Tree (DT), K-Nearest Neighbor (KNN), and Artificial Neural Network (ANN).",,
65124d5b0763,oxidecrack2025,relation,claude-opus-5,Random Forest (RF),comparesagainst,K-Nearest Neighbor (KNN),Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,Results and discussion,"Furthermore, the Random Forest (RF) technique consistently provided a similar and improved F1 score compared to Logistic Regression (LR), Decision Tree (DT), K-Nearest Neighbor (KNN), and Artificial Neural Network (ANN).",,
2aaec6730d16,parkingyolo2023,relation,claude-opus-5,Observation- Centric SORT (OC-SORT),addresses,tracking vehicles,Task,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",3. Proposed Parking Time Violation Algorithm,"For tracking vehicles , two object tracking algorithms were implemented, Deep SORT (Simple Online Real Tracking ) [11] and Observation- Centric SORT (OC-SORT) [38].",,
1d06ef65af66,parkingyolo2023,relation,claude-opus-5,YOLOv8,addresses,identify vehicles within a parking lot,Task,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",1. Introduction,"The algorithm leverages the state-of-the-art object detection technique, YOLOv8, to identify vehicles within a parking lot.",,
5d3c8302783e,parkingyolo2023,relation,claude-opus-5,You Only Look Once (YOLO),addresses,identify parking violations,Task,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",1. Introduction,"For instance, networks such as the Single Shot MultiBox Detector (SSD) and You Only Look Once (YOLO) have been implemented to identify parking violations [6–8].",,
aba689d8b4ad,parkingyolo2023,relation,claude-opus-5,YOLO,comparesagainst,R-CNN,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,3.2. Vehicle Detection,YOLO outperforms many other object detection algorithms such as R-CNN and DPM [17].,,
78d3529db818,parkingyolo2023,relation,claude-opus-5,object detection models,comprises,extraction of features,Method,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",2.1. Object Detection,"Based on Zhao et al. [16], object detection models consist of three phases: selection of region of interest, extraction of features, and, finally, classification of objects .",,
4c95475ba0c0,parkingyolo2023,relation,claude-opus-5,object tracking,encompasses,Single Object Tracking (SOT),Task,"ResearchDomain → ResearchTask  |  subject MUST be a broad domain (NLP, Computer Vision, etc.). Object is a specific task within that domain. NEVER use a ResearchTask as the subject — tasks cannot encompass domains",2.2. Vehicle Tracking,Single Object Tracking (SOT) and Multiple Object Tracking (MOT) are the two cat- egories into which object tracking can be subdivided [30].,,
a162f443a6cf,parkingyolo2023,relation,claude-opus-5,object tracking,encompasses,Multiple Object Tracking (MOT),Task,"ResearchDomain → ResearchTask  |  subject MUST be a broad domain (NLP, Computer Vision, etc.). Object is a specific task within that domain. NEVER use a ResearchTask as the subject — tasks cannot encompass domains",2.2. Vehicle Tracking,Single Object Tracking (SOT) and Multiple Object Tracking (MOT) are the two cat- egories into which object tracking can be subdivided [30].,,
a436590e6b47,parkingyolo2023,relation,claude-opus-5,ResNet34 deep classifier,evaluatedon,PKLot,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,2.1. Object Detection,"Grbi´c and Koch [24] proposed occu- pancy classification and a parking space detection algorithm, wherein parking spaces were determined as occupied or empty using a trained ResNet34 deep classifier; they extensively evaluated this approach on publicly known parking datasets such as PKLot [25] and CN- RPark+EXT [26].",,
6ed3ccdb0b59,parkingyolo2023,relation,claude-opus-5,OC-SORT,evaluatedon,DanceTrack,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,3.3. Movement Tracking,"On numerous datasets, including MOT17, MOT20, KITTI, head tracking , and, particularly, DanceTrack, where the object mo- tion is very non-linear, OC-SORT produces state-of-the-art results.",,
7ccdbfbff687,parkingyolo2023,relation,claude-opus-5,OC-SORT,evaluatedon,MOT20,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,3.3. Movement Tracking,"On numerous datasets, including MOT17, MOT20, KITTI, head tracking , and, particularly, DanceTrack, where the object mo- tion is very non-linear, OC-SORT produces state-of-the-art results.",,
e0dce25c5cb8,parkingyolo2023,relation,claude-opus-5,OC-SORT,evaluatedon,KITTI,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,3.3. Movement Tracking,"On numerous datasets, including MOT17, MOT20, KITTI, head tracking , and, particularly, DanceTrack, where the object mo- tion is very non-linear, OC-SORT produces state-of-the-art results.",,
f80236a7af8a,parkingyolo2023,relation,claude-opus-5,OC-SORT,evaluatedon,MOT17,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,3.3. Movement Tracking,"On numerous datasets, including MOT17, MOT20, KITTI, head tracking , and, particularly, DanceTrack, where the object mo- tion is very non-linear, OC-SORT produces state-of-the-art results.",,
84ebf7f4ce8e,parkingyolo2023,relation,claude-opus-5,YOLO–GCC,evaluatedon,the TSD–MAX dataset,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,2.1. Object Detection,"By introducing asymmetric convolution and a global point tracking module, Li et al. [28] proposed YOLO–GCC based on the YOLO algorithm and achieved an average accuracy of 83.0% on the TSD–MAX dataset.",,
d0747ae24588,parkingyolo2023,relation,claude-opus-5,The R-CNN model,uses,a selective search algorithm,Method,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",2.1. Object Detection,"As depicted in Figure 3, The R-CNN model uses a selective search algorithm to determine the number of candidates for bounding box object regions, and then features are fed into CNN, which acts as a feature extractor.",,
81e80d0a16c7,pesticide2025,relation,claude-opus-5,The XGB algorithm,achieves,the highest overall accuracy of 89.29 %,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,3.5. Mixed solutes,The XGB algorithm achieved the highest overall accuracy of 89.29 % within a limited sample set but was accompanied by a relatively low R2 of 0.679.,,
22be401f76e2,pesticide2025,relation,claude-opus-5,the XGB algorithm,comparesagainst,SVR,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,3.2. KMnO,"Across all datasets, the XGB algorithm demonstrated slightly supe rior performance compared to SVR, RF, and MLP.",,
40549c0b3a3e,pesticide2025,relation,claude-opus-5,the XGB algorithm,comparesagainst,MLP,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,3.2. KMnO,"Across all datasets, the XGB algorithm demonstrated slightly supe rior performance compared to SVR, RF, and MLP.",,
57b696a15dac,pesticide2025,relation,claude-opus-5,low- cost portable spectrophotometer,designedfor,automatic image pro cessing and analysis,Task,Model → ResearchTask  |  use ONLY when the paper explicitly states the model was designed/built/intended for a specific task,1. Introduction,"This study presents the development and evaluation of a novel, low- cost portable spectrophotometer designed for automatic image pro cessing and analysis using machine learning techniques.",,
f3fa9347d1d3,pesticide2025,relation,claude-opus-5,"low-cost, portable spectrophotometer",designedfor,the utilization of smartphone cameras,Task,Model → ResearchTask  |  use ONLY when the paper explicitly states the model was designed/built/intended for a specific task,2.2. Low-cost portable spectrophotometer,"A low-cost, portable spectrophotometer was designed to enable the utilization of smartphone cameras for capturing spectral images .",,
2766742789d2,roadwaylight2018,relation,claude-opus-5,photoresistor,addresses,measure the luminance on the street,Task,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",4.1 Materials and sensors,"In addition , a photoresistor is used to measure the luminance on the street, and it can reveal the actual lighting condition on the street.",,
a3d2f3fd2a11,roadwaylight2018,relation,claude-opus-5,Bureau of Street Lighting,locatedin,Los Angeles,Other,Organisation → Place  |  use for physical location,2.1.1 Street lighting,"In this study, we refer to the guidelines from the Bureau of Street Lighting , Los Angeles.(14)",,
732694a68fe4,roadwaylight2018,relation,claude-opus-5,ANN,uses,a sigmoid activation function,Method,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",2.4 Method,"• The configuration of ANN for our experiment is that there is one hidden layer having 3 units with a sigmoid activation function, the number of maximum iterations is 5000, the tolerance for the stopping criterion is 0.0001, and the learning rate is 0.001.",,
003717407ee1,roadwaylight2018,relation,claude-opus-5,SVM,uses,a radial basis function (RBF) kernel,Method,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",2.4 Method,"• For the SVM, according to the visualization in Fig. 7, there are overlapped class distributions, and a radial basis function (RBF) kernel becomes a proper kernel for our experiment.",,
498f17c3c312,strabismus2026,relation,claude-opus-5,The Decision Tree (DT) model,achieves,an accuracy of 0.87,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,Result of strabismus classification,The Decision Tree (DT) model followed closely with an accuracy of 0.87 and nearly identical sensitivity and specificity values.,,
51717d89152a,strabismus2026,relation,claude-opus-5,RT-DETR-X,achieves,54.8% AP,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,Object detections,"For example, RT-DETR-L achieves 53.0% mean average precision (mAP) on COCO val2017 and 114 frames per second (FPS) on an NVIDIA Tesla T4 GPU, while RT-DETR-X achieves 54.8% AP, outperforming existing YOLO-based detectors18.",,
c0e14c3bfa3b,strabismus2026,relation,claude-opus-5,Convolutional Neural Networks (CNNs),addresses,identifying ocular misalignments,Task,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",Abstract,"Convolutional Neural Networks (CNNs) and other deep learning techniques have demonstrated efficacy in identifying ocular misalignments through image analysis7,8.",,
790f6858753d,strabismus2026,relation,claude-opus-5,Synthetic Minority Oversampling Technique (SMOTE),addresses,class imbalance,Concept,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",Abstract,"To address class imbalance and improve generalizability, Synthetic Minority Oversampling Technique (SMOTE) and 4-fold cross-validation were applied.",,
7e805df679da,strabismus2026,relation,claude-opus-5,Real-time Detection Transformer (RT-DETR),addresses,localize key ocular landmarks,Task,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",Abstract,"Specifically, we utilize the Real-time Detection Transformer (RT-DETR) model to localize key ocular landmarks from smartphone-acquired images captured at three gaze angles—left, center, and right.",,
b21c7a6adacc,strabismus2026,relation,claude-opus-5,RT-DETR-L,evaluatedon,COCO val2017,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,Object detections,"For example, RT-DETR-L achieves 53.0% mean average precision (mAP) on COCO val2017 and 114 frames per second (FPS) on an NVIDIA Tesla T4 GPU, while RT-DETR-X achieves 54.8% AP, outperforming existing YOLO-based detectors18.",,
a7722626b653,textaug2023,relation,claude-opus-5,BPEmbAug,achieves,a score range of 0.74,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,III EXPERIMENT,"In Table II, the average scores of all four methods are shown , with BPEmbAug being the most effective method with a score range of 0.74; if the score is higher than 0.8, the generated sentences will not have significant changes.",,
bc371e73e956,textaug2023,relation,claude-opus-5,F1-score,evaluates,0.91 in Traffic,Metric,"EvaluationMetric → ExperimentalResult  |  subject MUST be a named metric (e.g. F1, Accuracy, BLEU, RMSE, WER). Object must be a SPECIFIC numeric result (e.g. '88.5 on the test set') — NOT a full descriptive sentence",III EXPERIMENT,"This illustrated by the high F1-score of 0.91 in Traffic, while the F1-score in Social- events is only 0.43.",,
7477a1723bbd,textaug2023,relation,claude-opus-5,BPEmb,trainedon,Wikipedia,Dataset,Model → TrainingDataset  |  use only for named training corpora/datasets,A. Data augmentation,"Benjamin Heinzerling and Michael Strube used BPEmb, a set of subword embeddings that have been pre-trained in 275 languages using Byte-Pair Encoding (BPE) and trained from Wikipedia.",,
97e0507cb54a,textaug2023,relation,claude-opus-5,LSTM,uses,a seed word,Concept,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",I INTRODUCTION,"The LSTM method requires a seed word to generate a predicted later word as output, which is then used as input to generate another word.",,
6874701802d2,textaug2023,relation,claude-opus-5,BPEmb,uses,the byte-pair encoding technique,Method,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",I INTRODUCTION,BPEmb is a pre- trained corpus that was trained using the byte-pair encoding technique and contains word embeddings for 275 different languages [9].,,
b3be7d02b73d,trafficspeed2021,relation,claude-opus-5,linear model,addresses,predicting traffic speed,Task,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",Abstract,"In this study, we employ a linear model for predicting traffic speed of some kilometer stones in the next several minutes.",,
26f2c6a582af,traveltime2022,relation,claude-opus-5,the SA-LSTM with the Butterworth low-pass filter,achieves,an error of ±12.15 min,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,5. Conclusions,"After studying the data in detail and conducting several experiments, the SA-LSTM with the Butterworth low-pass filter was adopted as our method, and this provided an error of ±12.15 min for every 100 km, which was 55.20% better than that of the baseline.",,
3519267db25d,traveltime2022,relation,claude-opus-5,the LSTM,achieves,MAE of 27.12 min per 100 km,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,5. Conclusions,"In our study, the LSTM was selected as a baseline and had an MAE of 27.12 min per 100 km.",,
8695ec178cd3,traveltime2022,relation,claude-opus-5,the LSTM technique,comparesagainst,ConvLSTM,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,4.1. Results of Baselines,"In this table, the MAE of the LSTM technique was 27.12, which was better than the result for ARIMA, SVR, and ConvLSTM.",,
b0226e150a08,traveltime2022,relation,claude-opus-5,LSTM,comparesagainst,ConvLSTM,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,2.1. Travel Time Prediction Techniques,- Xu and Rong [22] performed an experiment on Convolutional LSTM (ConvLSTM) and LSTM to predict travel time and found that the LSTM with trip plans had a better performance than that of the ConvLSTM in their dataset.,,
