triple_id,paper,extractor,model,subject,predicate,object,object_type,predicate_definition,section,source_sentence,verdict,note
e262eae49b16,parkingyolo2023,relation,qwen3-235b,University of Washington,affiliatedwith,Ali Farhadi,Person,Agent → Organisation  |  use for institutional affiliation,3.2. Vehicle Detection,"In 2015, Joseph Redmon and Ali Farhadi from the University of Washington created the cutting-edge object recognition algorithm called YOLO (You Only Look Once) [17].",,
41873962b1f6,parkingyolo2023,relation,qwen3-235b,University of Washington,affiliatedwith,Joseph Redmon,Person,Agent → Organisation  |  use for institutional affiliation,3.2. Vehicle Detection,"In 2015, Joseph Redmon and Ali Farhadi from the University of Washington created the cutting-edge object recognition algorithm called YOLO (You Only Look Once) [17].",,
557f542542f7,parkingyolo2023,relation,qwen3-235b,dataset,comprises,video footage,ResearchArtifact,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",3.1. Dataset,"As such, the dataset was comprised of video footage obtained from CCTV cameras installed at King Mongkut's Institute of Technology, Ladkrabang (KMITL).",,
3e62318eca00,parkingyolo2023,relation,qwen3-235b,SPPF Module,comprises,backbone,Method,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",3.2. Vehicle Detection,"At the final layer of the backbone, the SPPF Module is used.",,
956155cdf4db,parkingyolo2023,relation,qwen3-235b,OC-SORT,evaluatedon,the same datasets,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,5. Conclusions,"On the other hand, the OC-SORT algorithm achieved MOTA scores of (1.0, 0.76, 0.90, 0.83) across the same datasets.",,
490a713f2454,parkingyolo2023,relation,qwen3-235b,OC-SORT,evaluatedon,MOT20,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,3.3. Movement Tracking,"On numerous datasets, including MOT17, MOT20, KITTI, head tracking , and, particularly, DanceTrack, where the object motion is very non-linear, OC-SORT produces state-of-the-art results.",,
b27eea7d6389,parkingyolo2023,relation,qwen3-235b,Panasonic V series,locatedin,"King Mongkut's Institute of Technology, Ladkrabang",Organisation,Organisation → Place  |  use for physical location,3.1. Dataset,"The CCTV model utilized at KMITL is the Panasonic V series, which offers a 2530 frames per second (FPS) capture rate and a 1080P resolution.",,
a4a2560cbccd,parkingyolo2023,relation,qwen3-235b,dataset,produces,video samples,ResearchArtifact,ResearchProcess → ResearchArtifact  |  use when a process explicitly creates a new artifact,3.1. Dataset,"The video samples within the dataset encompassed various daylight and weather settings, offering a comprehensive representation of the parking lot scenarios at KMITL.",,
641e8ec0b4f2,parkingyolo2023,relation,qwen3-235b,OC-SORT,publishedin,CVPR 2023,PublicationVenue,AcademicPaper → PublicationVenue  |  use for journal/conference names only,3.3. Movement Tracking,OC-SORT was published in CVPR 2023.,,
aa5762b8537d,pesticide2025,relation,qwen3-235b,XGB algorithm,comparesagainst,RF,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,3.3. Carbosulfan,"Across all datasets, the XGB algorithm demonstrated marginally su perior performance compared to SVR, RF, and MLP.",,
b97a0f133861,pesticide2025,relation,qwen3-235b,XGB,comparesagainst,RF,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,3.2. KMnO,"Across all datasets, the XGB algorithm demonstrated slightly supe rior performance compared to SVR, RF, and MLP.",,
7a07eec80de6,routepred2023,relation,qwen3-235b,baseline model,designedfor,single car,ResearchTask,Model → ResearchTask  |  use ONLY when the paper explicitly states the model was designed/built/intended for a specific task,Abstract,"Since the baseline model is designed for a single car and it provides low performance for our experiment, our approach using the HDBSCAN clustering for route data preprocessing and the prediction model based on Viterbi algorithm, which is an extension of the Hidden Markov Model, provides the better performance in terms of Hit@K where K being 3.",,
d7c7f1990612,strabismus2026,relation,qwen3-235b,our method,achieves,specificity of 0.94,ExperimentalOutcome,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,Interpretation of results,"Similar to earlier work by Mengash et al.22, who applied rule- based and CNN methods to video analysis for detecting horizontal strabismus22, our method demonstrated comparable screening performance— accuracy of 0.95, sensitivity of 0.96, and specificity of 0.94—using only still images from smartphones.",,
b703dc86569b,strabismus2026,relation,qwen3-235b,RT-DETR-L,achieves,53.0% mean average precision (mAP) on COCO val2017,ResearchObjective,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,Object detections,"For example, RT-DETR-L achieves 53.0% mean average precision (mAP) on COCO val2017 and 114 frames per second (FPS) on an NVIDIA Tesla T4 GPU, while RT-DETR-X achieves 54.8% AP, outperforming existing YOLO-based detectors18.",,
fd607bd0f819,strabismus2026,relation,qwen3-235b,RT-DETR,achieves,53.0% mean average precision (mAP) on COCO val2017,ResearchObjective,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,Object detections,"For example, RT-DETR-L achieves 53.0% mean average precision (mAP) on COCO val2017 and 114 frames per second (FPS) on an NVIDIA Tesla T4 GPU, while RT-DETR-X achieves 54.8% AP, outperforming existing YOLO-based detectors18.",,
a969b72b29a2,strabismus2026,relation,qwen3-235b,our method,achieves,sensitivity of 0.96,ExperimentalOutcome,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,Interpretation of results,"Similar to earlier work by Mengash et al.22, who applied rule- based and CNN methods to video analysis for detecting horizontal strabismus22, our method demonstrated comparable screening performance— accuracy of 0.95, sensitivity of 0.96, and specificity of 0.94—using only still images from smartphones.",,
e02a00aa5165,strabismus2026,relation,qwen3-235b,RT-DETR,addresses,ocular landmark localization,Task,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",Eye landmark detection,"The Real-Time Detection Transformer (RT-DETR) model was trained for ocular landmark localization, as illustrated in Fig.",,
fde814caac34,strabismus2026,relation,qwen3-235b,RT-DETR,addresses,horizontal strabismus screening,Task,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",Abstract,This study represents a proof-of-concept application of RT-DETR in horizontal strabismus screening .,,
d14c030e0de6,strabismus2026,relation,qwen3-235b,RT-DETR,addresses,landmark localization,Task,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",Methods,"Subsequently, a two-stage analysis pipeline was implemented: first , the RT-DETR deep learning algorithm was employed to automate landmark localization; second, seven machine learning classifiers were evaluated for strabismus detection .",,
50f029a8d31f,strabismus2026,relation,qwen3-235b,biometric landmark ratios,addresses,strabismus classification,Task,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",Interpretation of results,The use of biometric landmark ratios provided a more interpretable representation for strabismus classification than an end-to-end image classifier.,,
59417062f4b9,strabismus2026,relation,qwen3-235b,prediction approach with the replacing SMOTE with SMOT-EEN,comparesagainst,original experiment using SMOTE,ResearchProcess,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,Oversampling technique using SMOTE,"Our prediction approach with the replacing SMOTE with SMOT-EEN resulted in an accuracy of 0.95, which is close to the accuracy of the original experiment using SMOTE.",,
a72d7a4e5e82,strabismus2026,relation,qwen3-235b,OpenCV21,comprises,pre-processed,ResearchProcess,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",Data acquisition,The captured images were pre-processed using OpenCV21 to resize them to 300 dpi and 720 × 720 pixels.,,
99c20495ff98,strabismus2026,relation,qwen3-235b,custom-developed desktop application,designedfor,ensure consistency,Concept,Model → ResearchTask  |  use ONLY when the paper explicitly states the model was designed/built/intended for a specific task,Methods,A single researcher performed the eye landmark annotation using a custom-developed desktop application designed to ensure consistency.,,
014824830e11,strabismus2026,relation,qwen3-235b,RT-DETR,designedfor,real-time performance,Task,Model → ResearchTask  |  use ONLY when the paper explicitly states the model was designed/built/intended for a specific task,Object detections,RT-DETR is a transformer -based object detector designed for real-time performance.,,
3435d9e44695,strabismus2026,relation,qwen3-235b,RT-DETR,employs,IoU-aware query selection mechanism,Method,Organisation → Person  |  use for employment relationships,Technical advantages of the proposed methodology,"The IoU-aware query selection mechanism in RT-DETR has an advantage in eye landmark identification, which requires precise localization of small areas.",,
2393324083fb,strabismus2026,relation,qwen3-235b,Random Forest,evaluatedon,three-class classification,Task,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,Classification using random forest,"However, to expand the experiment for future research, the experiment was extended to a three-class classification ( esotropia , exotropia , and orthotropia) using the Random Forest method since the dataset contained cases of both esotropia and exotropia .",,
fe7047b13f2d,strabismus2026,relation,qwen3-235b,feature engineering process,produces,30 features,ResearchArtifact,ResearchProcess → ResearchArtifact  |  use when a process explicitly creates a new artifact,Experimental results,"Then, RT1-5 metrics were computed by the feature engineering process, as exampled in Fig. As mentioned in previous section, this produced 30 features that were mapped to a binary strabismus label (True/False).",,
5f3a601905ac,strabismus2026,relation,qwen3-235b,RT1-5 metrics,produces,30 features,ResearchArtifact,ResearchProcess → ResearchArtifact  |  use when a process explicitly creates a new artifact,Experimental results,"Then, RT1-5 metrics were computed by the feature engineering process, as exampled in Fig. As mentioned in previous section, this produced 30 features that were mapped to a binary strabismus label (True/False).",,
e4f58e8a450c,strabismus2026,relation,qwen3-235b,OpenCV21,produces,resized images,ResearchArtifact,ResearchProcess → ResearchArtifact  |  use when a process explicitly creates a new artifact,Data acquisition,The captured images were pre-processed using OpenCV21 to resize them to 300 dpi and 720 × 720 pixels.,,
bf598c242653,strabismus2026,relation,qwen3-235b,Random Forest,produces,rule-based insights,ResearchArtifact,ResearchProcess → ResearchArtifact  |  use when a process explicitly creates a new artifact,Classification using random forest,"To provide the interpretation of the final model, the entire population was analyzed to derive rule-based insights from the Random Forest.",,
b40aa86610ae,strabismus2026,relation,qwen3-235b,Seo et al.9,reports,0.93 accuracy,ExperimentalOutcome,AcademicPaper → ResearchProcess  |  subject MUST be the paper itself (rare in fixed extraction — only use when the sentence is about what the paper as a whole describes). Do NOT use with Model or Method as subject — use achieves instead,Interpretation of results,"In contrast, Seo et al.9 reported 0.93 accuracy with an infrared video –based system that required specialized hardware.",,
3a4d9861ff9b,strabismus2026,relation,qwen3-235b,dataset,splitfrom,training and testing sets,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,Oversampling technique using SMOTE,"In addition, the dataset was first divided into training and testing sets prior to oversampling, ensuring that SMOTE was applied to the training data and thus avoiding any data leakage into the test set.",,
ab3b167eed4d,strabismus2026,relation,qwen3-235b,Rule 1,supports,lower values are linked to strabismus,ExperimentalOutcome,ExperimentalMeasurement → ExperimentalOutcome  |  use when a specific number backs up a qualitative conclusion,Classification using random forest,"For instance, LR_rt1—representing the medial scleral area of the right eye—is expected to increase during leftward gaze. In this context, Rule 1 indicates that lower values are linked to strabismus , whereas Rule 2 reflects the alternative condition.",,
9428d0e24786,strabismus2026,relation,qwen3-235b,SMOTE,trainedon,training data,TrainingDataset,Model → TrainingDataset  |  use only for named training corpora/datasets,Oversampling technique using SMOTE,"In addition, the dataset was first divided into training and testing sets prior to oversampling, ensuring that SMOTE was applied to the training data and thus avoiding any data leakage into the test set.",,
3d07ca77f12c,strabismus2026,relation,qwen3-235b,model,trainedon,facial images from 150 participants,Dataset,Model → TrainingDataset  |  use only for named training corpora/datasets,Abstract,The model was trained on facial images from 150 participants (96 with strabismus and 54 controls).,,
3d9b643ff3a9,strabismus2026,relation,qwen3-235b,RT-DETR,trainedon,each gaze,Dataset,Model → TrainingDataset  |  use only for named training corpora/datasets,Interpretation of results,"Across the RT-DETR models trained for each gaze, landmark detection reached acceptable reliability with IoU = 0.62 and mean center-point error of 6.52 pixels, despite the absence of clinical-grade imaging.",,
eb545704e29d,strabismus2026,relation,qwen3-235b,RT-DETR,uses,object detection,Method,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",Technological reviews,"This study employs several techniques, including object detection using RT-DETR, multiple machine learning classifiers, and oversampling using the Synthetic Minority Oversampling Technique (SMOTE).",,
5504061e4b84,strabismus2026,relation,qwen3-235b,RT-DETR,uses,image patches centered on each landmark,ResearchArtifact,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",Methods,"Image patches centered on each landmark were then cropped with a 10-pixel margin for training. Subsequently, a two-stage analysis pipeline was implemented: first , the RT-DETR deep learning algorithm was employed to automate landmark localization; second, seven machine learning classifiers were evaluated for strabismus detection .",,
c4580ecab2be,strabismus2026,relation,qwen3-235b,prior mobile-based AI attempts,uses,CNNs,Method,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",Interpretation of results,"From an architectural perspective, prior mobile-based AI attempts typically used CNNs without landmark explanation6.",,
79bb18c63e0a,traveltime2022,relation,qwen3-235b,Butterworth low-pass filter,comparesagainst,all the compared methods,Method,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,4.3. Results of Filters,"According to our test, the MAE of the SA-LSTM with the Butterworth low-pass filter was 12.15, and this was the best result among all the compared methods.",,
001988568466,traveltime2022,relation,qwen3-235b,SA-LSTM,comparesagainst,LSTM,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,3.4.2. Experiment: Choosing a Self-Attention,"In this step, we conducted an experiment to compare the original LSTM from the previous experiment and the LSTM with self-attention, called the SA-LSTM.",,
79ec6a2efb67,traveltime2022,relation,qwen3-235b,ARIMA,comparesagainst,ConvLSTM,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,3.4. Experiments,"First, the time-series-based prediction techniques ARIMA, SVR, LSTM, and ConvLSTM were compared to decide which one would be the baseline.",,
4f7c33436397,traveltime2022,relation,qwen3-235b,LSTM,comparesagainst,SVR,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,4.1. Results of Baselines,"In this table, the MAE of the LSTM technique was 27.12, which was better than the result for ARIMA, SVR, and ConvLSTM.",,
5eae69fe2d0d,traveltime2022,relation,qwen3-235b,time-series data,splitfrom,training set,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,5. Conclusions,"The raw data, together with road data from Thailand, were processed into time-series data of the average hourly travel time on each road segment in 2019, and the time-series data were split into a training set and a test set, where the sliding window size was 24.",,
425e99e483e0,traveltime2022,relation,qwen3-235b,the ordered TTR dataset,splitfrom,a validation set,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,3.4. Experiments,"In this case, the ordered TTR dataset of each road was split into third sets: a training set (60%), a validation set (20%), and a test set (20%), as shown in Figure 7a.",,
d54899aac94b,traveltime2022,relation,qwen3-235b,time-series data,splitfrom,test set,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,5. Conclusions,"The raw data, together with road data from Thailand, were processed into time-series data of the average hourly travel time on each road segment in 2019, and the time-series data were split into a training set and a test set, where the sliding window size was 24.",,
9bec46c9670b,traveltime2022,relation,qwen3-235b,the ordered TTR dataset,splitfrom,a training set,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,3.4. Experiments,"In this case, the ordered TTR dataset of each road was split into third sets: a training set (60%), a validation set (20%), and a test set (20%), as shown in Figure 7a.",,
