triple_id,paper,extractor,model,subject,predicate,object,object_type,predicate_definition,section,source_sentence,verdict,note
776c805a851c,csysguard2024,relation_scinex,qwen3-8b,health predictor,designedfor,determine the system 's health,Task,"Model → ResearchTask  |  Associates a model with the research task it was specifically designed or optimised to solve, such as a transformer model designed for machine translation or a CNN designed for image classification",A. HEALTH PREDICTION LAYER,The health predictor represents the last layer in our pre- dictive framework . It has a classification model designed to determine the system 's health .,,
7dabb2738726,csysguard2024,relation_scinex,qwen3-8b,cSysGuard,employs,ensemble machine learning framework,ResearchArtifact,Organisation → Person  |  Associates an organisation with the persons who work for or are institutionally employed by it at the time of a research publication,I INTRODUCTION,"This manuscript elucidates our research on stateless applications , introducing cSysGuard, an ensemble machine learning framework devised for precise system metrics forecasting and health status diagnosis.",,
1c8dc95f1f55,csysguard2024,relation_scinex,qwen3-8b,model,evaluates,classification accuracy,Metric,EvaluationMetric → ExperimentalResult  |  Links an evaluation metric to the experimental result it quantitatively assesses,B. SYSTEM HEALTH ASSESSMENT EVALUATION,"Following the hyperparameter tuning process, we embarked on a detailed analysis of the model's classification accuracy.",,
b0a941b547fe,csysguard2024,relation_scinex,qwen3-8b,dataset,extractedfrom,Section B. DATA PREPROCESSING,Other,? → AcademicPaper  |  Links an extracted entity to the academic paper it was extracted from.,B. DATA PREPROCESSING,"The dataset [57] com- prises approximately 8,000 data points, each accumulated every 5 seconds.",,
2aa05bb5365a,csysguard2024,relation_scinex,qwen3-8b,stacking ensemble model,produces,finalizing the predictions from the base models,ExperimentalOutcome,ResearchProcess → ResearchArtifact  |  Relates a research process to the research artifact it generates as output,B. RELATED WORK,[23] proposed a stacking ensemble model using Decision Trees as a meta-model to finalize the predictions from the base models,,
bdac6a1c67ea,csysguard2024,relation_scinex,qwen3-8b,cSysGuard,produces,health status diagnosis,ResearchArtifact,ResearchProcess → ResearchArtifact  |  Relates a research process to the research artifact it generates as output,I INTRODUCTION,"This manuscript elucidates our research on stateless applications , introducing cSysGuard, an ensemble machine learning framework devised for precise system metrics forecasting and health status diagnosis.",,
3f0e996717fc,csysguard2024,relation_scinex,qwen3-8b,low-pass Butterworth filter,supports,minimize data inconsistencies,Concept,ExperimentalMeasurement → ExperimentalOutcome  |  Links a quantitative experimental measurement to the qualitative conclusion it provides evidence for,B. DATA PREPROCESSING,"Eventually, the system performs a noise reduction process utilizing a low-pass Butterworth filter to minimize data inconsistencies.",,
553bd2db0785,csysguard2024,relation_scinex,qwen3-8b,RNN,trainedon,data structuring elements,Concept,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,E. HYPERPARAMETER TUNING,"For the RNN, these parameters include data structuring elements (such as observation steps), model architecture (covering learning rate, the number of neurons, and activation functions in both the first and second layers), and model training configurations (incorporating epochs and batch size).",,
697e22af3627,csysguard2024,relation_scinex,qwen3-8b,classification model,uses,forecasted metrics,Metric,ResearchProcess → ResearchArtifact  |  Relates a research process to a research artifact it consumes as input,Abstract,"The algorithm also leverages a classification model to assess the system 's health based on forecasted metrics, effectively identifying potential failures in the future.",,
e94a2e819f39,eyelandmark2024,relation,qwen3-8b,corneal light reflection detection,addresses,diagnosing various eye conditions and diseases,ResearchContext,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",IV RESULT AND DISCUSSION,"Furthermore, corneal light reflection detection holds pivotal significance in diagnosing various eye conditions and diseases.",,
eeb4058e78d3,eyelandmark2024,relation,qwen3-8b,Viola and Jones,cites,"Viola, P., & Jones, M (2001)[1]",AcademicPaper,AcademicPaper → AcademicPaper  |  use when a paper cites another paper by name,II LITERATURE REVIEWS,"According to the paper by Viola and Jones, they present a novel approach to object detection that minimizes computation time while achieving high detection accuracy.",,
bb7a8653506f,eyelandmark2024,relation,qwen3-8b,final dataset,comprises,face gazing side,Other,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",IV RESULT AND DISCUSSION,"The final dataset, it comprises of 924 rows and 12 columns, including image name, cropped eye side, face gazing side, and 9 landmarks.",,
9f3085da18eb,eyelandmark2024,relation_scinex,qwen3-8b,Viola and Jones,cites,"Viola, P., & Jones, M (2001)[1]",AcademicPaper,"AcademicPaper → AcademicPaper  |  Records a bibliographic reference from one academic paper to another, indicating that the citing paper acknowledges, builds upon, or contrasts with the cited work",II LITERATURE REVIEWS,"According to the paper by Viola and Jones, they present a novel approach to object detection that minimizes computation time while achieving high detection accuracy.",,
d15768ffb510,eyelandmark2024,relation_scinex,qwen3-8b,deep learning model,designedfor,eye landmarks detection,Task,"Model → ResearchTask  |  Associates a model with the research task it was specifically designed or optimised to solve, such as a transformer model designed for machine translation or a CNN designed for image classification",IV RESULT AND DISCUSSION,"This study aims to create a deep learning model for eye landmarks detection , including the boundaries of the eye, the pupil, and the reflection point on the retina to assist ophthalmologists in diagnosing eye diseases.",,
9ce35f3eb187,eyelandmark2024,relation_scinex,qwen3-8b,dataset,producedby,rules-based selection algorithms,Method,ResearchArtifact → ResearchProcess  |  Links a research artifact back to the research process that generated it,III METHOD,This dataset will undergo further preprocessing using rules-based selection algorithms proposed in this paper,,
21be640c74b0,eyelandmark2024,relation_scinex,qwen3-8b,third study,supports,pupil localization,Concept,ExperimentalMeasurement → ExperimentalOutcome  |  Links a quantitative experimental measurement to the qualitative conclusion it provides evidence for,II LITERATURE REVIEWS,the third study supports that pupil localization is a significant feature for the model to accurately predict abnormalities in patients with eye diseases,,
3af773f96195,gamlprop2025,relation,qwen3-8b,Population,addresses,60 chemical compounds,Dataset,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",2.2 Genetic Algorithm,"During the population step, 60 chemical compounds with varied structures are randomly generated.",,
41cf4516fc70,gamlprop2025,relation,qwen3-8b,Genetic algorithm,comprises,Selection,Task,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",2.2 Genetic Algorithm,"The application of the Genetic Algorithm to generate chemicals with desirable properties, as illustrated in Figure 3, comprises five steps: Initialization, Population, Selection, Crossover, and Mutation.",,
d28678a72018,gamlprop2025,relation,qwen3-8b,Hydrocarbons,encompasses,alkynes,Concept,"ResearchDomain → ResearchTask  |  subject MUST be a broad domain (NLP, Computer Vision, etc.). Object is a specific task within that domain. NEVER use a ResearchTask as the subject — tasks cannot encompass domains",1. Introduction,"Hydrocarbons, organic compounds composed solely of carbon and hydrogen atoms, are categorized into alkanes, alkenes, and alkynes.",,
ca71fda14075,gamlprop2025,relation,qwen3-8b,Hydrocarbons,encompasses,alkanes,Concept,"ResearchDomain → ResearchTask  |  subject MUST be a broad domain (NLP, Computer Vision, etc.). Object is a specific task within that domain. NEVER use a ResearchTask as the subject — tasks cannot encompass domains",1. Introduction,"Hydrocarbons, organic compounds composed solely of carbon and hydrogen atoms, are categorized into alkanes, alkenes, and alkynes.",,
7c3dd626134b,gamlprop2025,relation,qwen3-8b,Hydrocarbons,encompasses,alkenes,Concept,"ResearchDomain → ResearchTask  |  subject MUST be a broad domain (NLP, Computer Vision, etc.). Object is a specific task within that domain. NEVER use a ResearchTask as the subject — tasks cannot encompass domains",1. Introduction,"Hydrocarbons, organic compounds composed solely of carbon and hydrogen atoms, are categorized into alkanes, alkenes, and alkynes.",,
05adf7e1ee98,gamlprop2025,relation,qwen3-8b,dataset,splitfrom,training set and a test set,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,2.1 Model Development and Cross Validation,"The dataset was initially divided into a training set and a test set, with 460 out of 560 data points randomly selected for training.",,
7b80cb716ed3,gamlprop2025,relation_scinex,qwen3-8b,the refined model,achieves,predictions align more closely with the 1:1 line,Result,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,3.1 Model Refinement with Cross-Validation,"Although the changes appear subtle, the predictions generated by the refined model align more closely with the 1:1 line, indicating slightly improved accuracy.",,
d7cbd926ca59,gamlprop2025,relation_scinex,qwen3-8b,Genetic Algorithm,comprises,Selection,ResearchProcess,ResearchProcess → ResearchProcess  |  Relates a research process to a constituent sub-process that forms a structural part of it,2.2 Genetic Algorithm,"The application of the Genetic Algorithm to generate chemicals with desirable properties, as illustrated in Figure 3, comprises five steps: Initialization, Population, Selection, Crossover, and Mutation.",,
9b21d09c96ec,gamlprop2025,relation_scinex,qwen3-8b,Genetic Algorithm,comprises,Initialization,ResearchProcess,ResearchProcess → ResearchProcess  |  Relates a research process to a constituent sub-process that forms a structural part of it,2.2 Genetic Algorithm,"The application of the Genetic Algorithm to generate chemicals with desirable properties, as illustrated in Figure 3, comprises five steps: Initialization, Population, Selection, Crossover, and Mutation.",,
93e7f6c47b1a,gamlprop2025,relation_scinex,qwen3-8b,Hydrocarbons,encompasses,alkenes,Concept,ResearchDomain → ResearchTask  |  Relates a research domain to the research tasks that fall within its scope,1. Introduction,"Hydrocarbons, organic compounds composed solely of carbon and hydrogen atoms, are categorized into alkanes, alkenes, and alkynes.",,
fcf716f48e79,gamlprop2025,relation_scinex,qwen3-8b,Hydrocarbons,encompasses,alkynes,Concept,ResearchDomain → ResearchTask  |  Relates a research domain to the research tasks that fall within its scope,1. Introduction,"Hydrocarbons, organic compounds composed solely of carbon and hydrogen atoms, are categorized into alkanes, alkenes, and alkynes.",,
6584699babd4,gamlprop2025,relation_scinex,qwen3-8b,Hydrocarbons,encompasses,alkanes,Concept,ResearchDomain → ResearchTask  |  Relates a research domain to the research tasks that fall within its scope,1. Introduction,"Hydrocarbons, organic compounds composed solely of carbon and hydrogen atoms, are categorized into alkanes, alkenes, and alkynes.",,
a1c0a5e94b1b,gamlprop2025,relation_scinex,qwen3-8b,Crossover,produces,other features,Concept,ResearchProcess → ResearchArtifact  |  Relates a research process to the research artifact it generates as output,2.2 Genetic Algorithm,"While the number of carbon atoms remains fixed, other features are subject to crossover.",,
3d5c02de0aed,gamlprop2025,relation_scinex,qwen3-8b,training set,splitfrom,dataset,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,2.1 Model Development and Cross Validation,"The dataset was initially divided into a training set and a test set, with 460 out of 560 data points randomly selected for training.",,
24dca9085540,gamlprop2025,relation_scinex,qwen3-8b,test set,splitfrom,100 data points,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,2.1 Model Development and Cross Validation,The remaining 100 data points constituted the test set and were used to estimate the performance of the final model.,,
d853cae4f1f5,gamlprop2025,relation_scinex,qwen3-8b,test set,splitfrom,dataset,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,2.1 Model Development and Cross Validation,"The dataset was initially divided into a training set and a test set, with 460 out of 560 data points randomly selected for training.",,
d831a07e4ee6,gamlprop2025,relation_scinex,qwen3-8b,training set,splitfrom,560 data points,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,2.1 Model Development and Cross Validation,"The dataset was initially divided into a training set and a test set, with 460 out of 560 data points randomly selected for training.",,
773c192366d1,gamlprop2025,relation_scinex,qwen3-8b,training set,splitfrom,five segments,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,2.1 Model Development and Cross Validation,"Within the training set, the data were further partitioned into five segments to facilitate algorithm tuning and evaluation.",,
1b8ff014eb1d,llamacorrupt2025,relation,qwen3-8b,Llama -3.2-1B-Instruct,evaluatedon,GLUE-QNLI dataset,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,4 Summary,Testing the Llama -3.2-1B-Instruct was conducted on questions from the GLUE-QNLI dataset to measure deviations from the baseline model.,,
b418aab1e1d0,llamacorrupt2025,relation,qwen3-8b,Question-answering Natural Language Inference (QNLI) dataset,trainedon,General Language Understanding Evaluation (GLUE) benchmark,Benchmark,Model → TrainingDataset  |  use only for named training corpora/datasets,2.2 Selected Test Data,We selected the Question-answering Natural Language Inference (QNLI) dataset from the General Language Understanding Evaluation (GLUE) benchmark for this study [6],,
06b7606cbfaf,llamacorrupt2025,relation_scinex,qwen3-8b,Feed-Forward matrices,achievesresult,greater degradation,Metric,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,Abstract,"Results show that increased corruption leads to greater degradation, with Feed-Forward matrices having a stronger impact especially in the Down matrices.",,
917e79bc4bb5,llamacorrupt2025,relation_scinex,qwen3-8b,later layers,achievesresult,more important for performance,Metric,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,Abstract,"According to the study, later layers are more important for performance than those that come before them.",,
9cf63d3b7e09,llamacorrupt2025,relation_scinex,qwen3-8b,Rathachai Chawuthai,affiliatedwith,ASSE 2025,Organisation,Agent → Organisation  |  Associates an agent with an organisation to which they are professionally attached during a research activity,1 Introduction,"ASSE 2025, September 17–19, 2025, Tokyo, Japan Rathachai Chawuthai et al.",,
2c6667d7992a,llamacorrupt2025,relation_scinex,qwen3-8b,self-attention (Attn) mechanism,comprises,Query (Q or Attn-Q),Concept,ResearchProcess → ResearchProcess  |  Relates a research process to a constituent sub-process that forms a structural part of it,2.1 A Selected LLM Model: Llama-3.2-1B-Instruct,"The self-attention (Attn) mechanism involves three key matrices: Query (Q or Attn-Q), Key (K or Attn-K), and Value (V or Attn-V), while the feed-forward network (FF) consists of three matrices: Gate (or FF-Gate), Up (or FF-Up), and Down (or FF-Down) [1] [5] as illustrated in Fig. 1",,
7ae6ff5929cd,llamacorrupt2025,relation_scinex,qwen3-8b,Llama -3.2-1B-Instruct,evaluatedon,ASSE 2025,Other,Experiment → Dataset  |  Directly links an experiment to the dataset used to assess the final performance of its model(s),3.2 Discussion,"This is a discussion of the experimental results on parameter cor- ruption in Llama -3.2-1B-Instruct [4] The test results align with Assessing the Effects of Corrupted Parameters in a Large Language Model: A Case Study of LLAMA 3.2 1B ASSE 2025, September 17–19, 2025, Tokyo, Japan expectations: as more parameters are corrupted, the model's re- sponses deviate further from the baseline answer (obtained from a freshly loaded model).",,
383a98c9e60d,llamacorrupt2025,relation_scinex,qwen3-8b,ASSE 2025,locatedin,"Tokyo, Japan",Place,Organisation → Place  |  Associates an organisation with the geographic place in which it is situated,1 Introduction,"ASSE 2025, September 17–19, 2025, Tokyo, Japan Rathachai Chawuthai et al.",,
456df401e1bf,llamacorrupt2025,relation_scinex,qwen3-8b,Question-answering Natural Language Inference (QNLI) dataset,splitfrom,General Language Understanding Evaluation (GLUE) benchmark,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,2.2 Selected Test Data,We selected the Question-answering Natural Language Inference (QNLI) dataset from the General Language Understanding Evaluation (GLUE) benchmark for this study [6],,
b44844230f05,llamacorrupt2025,relation_scinex,qwen3-8b,Question-answering Natural Language Inference (QNLI) dataset,trainedon,General Language Understanding Evaluation (GLUE) benchmark,Dataset,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,2.2 Selected Test Data,We selected the Question-answering Natural Language Inference (QNLI) dataset from the General Language Understanding Evaluation (GLUE) benchmark for this study [6],,
dfcd14d860ae,microwave2018,relation,qwen3-8b,logistic regression,publishedin,binary classification,Concept,AcademicPaper → PublicationVenue  |  use for journal/conference names only,IV RESULT AND DISCUSION,"Since the logistic regression is a binary classification, so it is limited to only kick and non-kick classes.",,
d91b4a606402,microwave2018,relation,qwen3-8b,logistic regression,publishedin,a known data analytic method,Method,AcademicPaper → PublicationVenue  |  use for journal/conference names only,V CONCLUSION,"It also found that the logistic regression, which is a known data analytic method, can be used as a classification method to detect the kick gesture;",,
baed10bc17e4,microwave2018,relation,qwen3-8b,decision tree,publishedin,flowchart,Concept,AcademicPaper → PublicationVenue  |  use for journal/conference names only,II LITERATURE REVIEW,The model of the decision tree is simple like a flowchart and widely used for making a prediction [7],,
584660c2ec13,microwave2018,relation,qwen3-8b,logistic function,uses,set of attributes,Concept,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",II LITERATURE REVIEW,"It estimates the association between the categorical dependent variable (or class) and independent variables (or attributes) by calculating probabilities using a logistic function as expressed in Eq. where the number e is the natural exponential being 2.7183, α is an intercept, X is a set of attributes",,
d031bd9d9f32,microwave2018,relation_scinex,qwen3-8b,motion sensor,supports,user convenience,Concept,ExperimentalMeasurement → ExperimentalOutcome  |  Links a quantitative experimental measurement to the qualitative conclusion it provides evidence for,IV RESULT AND DISCUSION,"The solution such as the kick activation is a proper solution that returns user convenience. In this case, a motion sensor becomes a key player in this solution.",,
ff57aa71fc91,microwave2018,relation_scinex,qwen3-8b,logistic regression,trainedon,sliding window,Dataset,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,IV RESULT AND DISCUSION,"1, the α and the β, which are an intercept and coefficients of all data points in a sliding window, are adjusted to create a fit logistic regression model for this data set.",,
efc7440b474f,osmotic2026,relation,qwen3-8b,UNIFAC model,achieves,facilitate the modification of chemical behavior,ResearchObjective,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,Abstract,The UNIFAC model offers the capability to predict the properties of untested molecules and facilitate the modification of chemical behavior.,,
a356e099492b,osmotic2026,relation,qwen3-8b,UNIFAC model,achieves,predict the properties of untested molecules,ResearchObjective,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,Abstract,The UNIFAC model offers the capability to predict the properties of untested molecules and facilitate the modification of chemical behavior.,,
72699bd7fa58,osmotic2026,relation,qwen3-8b,osmotic coefficients,addresses,activity coefficients,Concept,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",Methodology,"The outputs are osmotic coefficients at varying concentrations (in molalities), from which activity coefficients are subsequently calculated using the predicted osmotic coefficients.",,
e219a79208d7,osmotic2026,relation,qwen3-8b,Machine Learning models,motivates,estimate Quats' activity coefficients for PTC systems,Task,ResearchObjective → ResearchProcess  |  use when a stated problem or gap drives a new method,Abstract,It is therefore posited that Machine Learning models can also be utilized to estimate Quats' activity coefficients for PTC systems.,,
22d2513babe6,osmotic2026,relation,qwen3-8b,algorithm,trainedon,training set,Dataset,Model → TrainingDataset  |  use only for named training corpora/datasets,Modelling and algorithms,"The algorithm is instructed using the training set, enabling it to comprehend the data and construct a predictive model.",,
a1386b1f0c42,osmotic2026,relation_scinex,qwen3-8b,GP model,achieves,3.33% mean absolute percentage error (%MAPE),Metric,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,Conclusions,The GP model yields a mean absolute percentage error (%MAPE) of 3.33% and an R2 value of 0.9805 when compared to experimental data.,,
c8d2207db1be,osmotic2026,relation_scinex,qwen3-8b,this study,achievesresult,lower %MAPE for 25 out of 36 Quats,ExperimentalResult,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,Comparison and discussion,"Similarly, when compared to Akbari's method, this study exhibits lower %MAPE for 25 out of 36 Quats.",,
719f357bc133,osmotic2026,relation_scinex,qwen3-8b,this study,achievesresult,higher overall average %MAPE,ExperimentalResult,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,Comparison and discussion,"However, it is important to note that the overall average %MAPE for the method presented in this study is higher than that of Belvèze and Akbari.",,
89a7a522473c,osmotic2026,relation_scinex,qwen3-8b,Quats,addresses,molecular shuttles,Concept,Publication/ResearchProcess → ResearchContext  |  Links a publication or a research process to the research context element it targets,Abstract,"The mechanism of Quats as PTCs9,10, as depicted in Fig. 1, involves the transfer of reactants (Y- ion) between aqueous and organic phases, wherein Quats function as molecular shuttles.",,
0bd3c1fab593,osmotic2026,relation_scinex,qwen3-8b,Extended UNIQUAC model,addresses,activity coefficients of alkyl ammonium Quats,Task,Publication/ResearchProcess → ResearchContext  |  Links a publication or a research process to the research context element it targets,Comparison and discussion,While Akbari et al.40 predicted activity coefficients of alkyl ammonium Quats using the Extended UNIQUAC model.,,
de8f336a02f0,osmotic2026,relation_scinex,qwen3-8b,Machine Learning models,addresses,estimate Quats' activity coefficients for PTC systems,Task,Publication/ResearchProcess → ResearchContext  |  Links a publication or a research process to the research context element it targets,Abstract,It is therefore posited that Machine Learning models can also be utilized to estimate Quats' activity coefficients for PTC systems.,,
90b0e546f557,osmotic2026,relation_scinex,qwen3-8b,this study,comparesagainst,Belvèze and Akbari,ResearchProcess,Model → Model  |  Associates a model with another model to which it is directly compared in an experiment,Comparison and discussion,"Upon comparison of the outcomes of this study with those of Belvèze and Akbari, it is observed that the method employed here yields lower %MAPE values for each substance.",,
283b09ee6aae,osmotic2026,relation_scinex,qwen3-8b,supervised learning technique,employs,model development,Task,Organisation → Person  |  Associates an organisation with the persons who work for or are institutionally employed by it at the time of a research publication,Modelling and algorithms,"Employing a supervised learning technique (as depicted in Fig. 3), the data is initially partitioned into two distinct subsets: the training set and the test set.",,
6984698cefb5,osmotic2026,relation_scinex,qwen3-8b,mean absolute error,evaluates,MAE,Metric,EvaluationMetric → ExperimentalResult  |  Links an evaluation metric to the experimental result it quantitatively assesses,Model performances analysis,"The assessment employs the coefficient of determination ( R2) in Eq. (2), the root mean square error ( RMSE) in Eq. (3), the mean absolute error ( MAE) in Eq. (4), and the mean absolute percentage error ( %MAPE) in Eq. where ys denotes Collected activity or osmotic coefficients from different sources. yp denotes Predicted activity or osmotic coefficients. −y denotes Average of the collected activity or osmotic coefficients. n denotes Total number of data.",,
be438e98f0d8,oxidecrack2025,relation,qwen3-8b,Patthranit Wongpromrat,affiliatedwith,Conceptualization,Task,Agent → Organisation  |  use for institutional affiliation,Author contributions,"Patthranit Wongpromrat: Conceptualization, Manuscript writing & Editing, Formal analysis, Project administration.",,
5c0ee2636f0b,oxidecrack2025,relation,qwen3-8b,Somrerk Chandra-ambhorn,affiliatedwith,Manuscript editing,Task,Agent → Organisation  |  use for institutional affiliation,Author contributions,"Somrerk Chandra-ambhorn: Formal analysis, Manuscript editing.",,
44af05ca4ca5,oxidecrack2025,relation,qwen3-8b,Rathachai Chawuthai,affiliatedwith,Manuscript writing & Editing,Task,Agent → Organisation  |  use for institutional affiliation,Author contributions,"Rathachai Chawuthai: Methodology, Model development, Manuscript writing & Editing, Formal analysis.",,
1310a343d62c,oxidecrack2025,relation,qwen3-8b,K-Fold Cross-Validation,configures,K is set to be 3,Concept,ExperimentalSpecification → Experiment  |  use for explicit hyperparameter or setup relationships,Data analytics,"Each experiment underwent testing through K-Fold Cross-Validation, where K is set to be 3, as depicted in Fig.",,
f6100b4a430f,oxidecrack2025,relation,qwen3-8b,Synthetic Minority Over-sampling Technique (SMOTE) technique31,employs,generate additional samples for spallation,Task,Organisation → Person  |  use for employment relationships,Data pre-processing,"the Synthetic Minority Over-sampling Technique (SMOTE) technique31, an oversampling method, was employed to generate additional samples for spallation.",,
8610bcc3d02e,oxidecrack2025,relation_scinex,qwen3-8b,root node,achieves,loss function,ExperimentalResult,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,Decision Tree (DT),"The highest-ranking node in the tree, referred to as the root node, provides the best label split as determined by a loss function, such as Entropy, Information Gain, and GINI index.",,
eb4f17959cf5,oxidecrack2025,relation_scinex,qwen3-8b,oxide phases promoted during oxidation,addresses,oxide scale thickness formed on the substrate,Concept,Publication/ResearchProcess → ResearchContext  |  Links a publication or a research process to the research context element it targets,Input data,"pressures of the oxidant gases, oxidation temperatures and times, the oxide phases promoted during oxidation and the kinetic rate constants relating to the oxide scale thickness formed on the substrate5 were collected for modelling.",,
