triple_id,paper,extractor,model,subject,predicate,object,object_type,predicate_definition,section,source_sentence,verdict,note
93e7f6c47b1a,gamlprop2025,relation_scinex,qwen3-8b,Hydrocarbons,encompasses,alkenes,Concept,ResearchDomain → ResearchTask  |  Relates a research domain to the research tasks that fall within its scope,1. Introduction,"Hydrocarbons, organic compounds composed solely of carbon and hydrogen atoms, are categorized into alkanes, alkenes, and alkynes.",,
44dce7a97b68,gamlprop2025,relation_scinex,qwen3-8b,root mean square error,evaluates,RMSE,Metric,EvaluationMetric → ExperimentalResult  |  Links an evaluation metric to the experimental result it quantitatively assesses,2.3 Data Analysis,"The performance of the predicted boiling point in this method was evaluated using root mean square error (RMSE), mean absolute percentage error (MAPE), and the coefficient of determination (R), calculated using Equations (1)-(3), respectively.",,
24dca9085540,gamlprop2025,relation_scinex,qwen3-8b,test set,splitfrom,100 data points,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,2.1 Model Development and Cross Validation,The remaining 100 data points constituted the test set and were used to estimate the performance of the final model.,,
d853cae4f1f5,gamlprop2025,relation_scinex,qwen3-8b,test set,splitfrom,dataset,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,2.1 Model Development and Cross Validation,"The dataset was initially divided into a training set and a test set, with 460 out of 560 data points randomly selected for training.",,
a66e1b872e9b,llamacorrupt2025,relation,qwen3-8b,BERT,addresses,language understanding and prediction,Concept,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",2.3 Evaluation Method,BERT will assess the quality of the language understanding and prediction,,
7c4bf728830e,llamacorrupt2025,relation,qwen3-8b,model,produces,baseline answers,Concept,ResearchProcess → ResearchArtifact  |  use when a process explicitly creates a new artifact,2.2 Selected Test Data,"The model's responses, before any parameter corruption is introduced, are then used as baseline answers for comparison.",,
d91b4a606402,microwave2018,relation,qwen3-8b,logistic regression,publishedin,a known data analytic method,Method,AcademicPaper → PublicationVenue  |  use for journal/conference names only,V CONCLUSION,"It also found that the logistic regression, which is a known data analytic method, can be used as a classification method to detect the kick gesture;",,
629511039aa9,microwave2018,relation_scinex,qwen3-8b,Decision Tree,employs,our analytic process,ResearchProcess,Organisation → Person  |  Associates an organisation with the persons who work for or are institutionally employed by it at the time of a research publication,II LITERATURE REVIEW,"The 4 classifier methods: Logistic Regression [6], Decision Tree [7], ANN [7], and SVM [8] are employed in our analytic process.",,
e219a79208d7,osmotic2026,relation,qwen3-8b,Machine Learning models,motivates,estimate Quats' activity coefficients for PTC systems,Task,ResearchObjective → ResearchProcess  |  use when a stated problem or gap drives a new method,Abstract,It is therefore posited that Machine Learning models can also be utilized to estimate Quats' activity coefficients for PTC systems.,,
51607adcc6b3,osmotic2026,relation,qwen3-8b,data,splitfrom,test set,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,Modelling and algorithms,the data is initially partitioned into two distinct subsets: the training set and the test set.,,
99923dc0cb23,oxidecrack2025,relation,qwen3-8b,Rathachai Chawuthai,affiliatedwith,Formal analysis,Task,Agent → Organisation  |  use for institutional affiliation,Author contributions,"Rathachai Chawuthai: Methodology, Model development, Manuscript writing & Editing, Formal analysis.",,
a1e7dc014c17,oxidecrack2025,relation,qwen3-8b,Patthranit Wongpromrat,affiliatedwith,Project administration,Task,Agent → Organisation  |  use for institutional affiliation,Author contributions,"Patthranit Wongpromrat: Conceptualization, Manuscript writing & Editing, Formal analysis, Project administration.",,
cfe0a61a1569,parkingyolo2023,relation,qwen3-8b,OC-SORT,achieves,state-of-the-art results,Concept,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,3.3. Movement Tracking,"On numerous datasets, including MOT17, MOT20, KITTI, head tracking, and, particularly, DanceTrack, where the object motion is very non-linear, OC-SORT produces state-of-the-art results.",,
8f5bebf3de3f,parkingyolo2023,relation,qwen3-8b,machine learning-based object detection pipeline,comprises,object classification,Task,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",2.1. Object Detection,"In its early years, the machine learning-based object detection pipeline consisted of two primary steps: ROI extraction and object classification [15]",,
83d4d0e99ada,parkingyolo2023,relation,qwen3-8b,DeepSORT,evaluatedon,four different surveillance datasets,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,5. Conclusions,"For the DeepSORT algorithm, the MOTA scores were recorded as (1.0, 1.0, 0.96, 0.90) across four different surveillance datasets",,
cfbd64ee41c9,parkingyolo2023,relation,qwen3-8b,Panasonic V series,produces,video footage,Dataset,ResearchProcess → ResearchArtifact  |  use when a process explicitly creates a new artifact,3.1. Dataset,"The CCTV model utilized at KMITL is the Panasonic V series, which offers a 2530 frames per second (FPS) capture rate and a 1080P resolution.",,
3cd66bf149ed,parkingyolo2023,relation,qwen3-8b,ResNet34,trainedon,CN- RPark+EXT,Dataset,Model → TrainingDataset  |  use only for named training corpora/datasets,2.1. Object Detection,"Grbi´c and Koch [24] proposed occu- pancy classification and a parking space detection algorithm, wherein parking spaces were determined as occupied or empty using a trained ResNet34 deep classifier; they extensively evaluated this approach on publicly known parking datasets such as PKLot [25] and CN- RPark+EXT [26]",,
2720fb182613,parkingyolo2023,relation,qwen3-8b,SPPF Module,uses,final layer of the backbone,Component,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",3.2. Vehicle Detection,"At the final layer of the backbone, the SPPF Module is used.",,
593f486bd897,parkingyolo2023,relation_scinex,qwen3-8b,YOLOv2,addresses,anchor boxes,Concept,Publication/ResearchProcess → ResearchContext  |  Links a publication or a research process to the research context element it targets,3.2. Vehicle Detection,"In 2016, YOLOv2 was released, improving on the original model by including batch normalization, anchor boxes, and dimension clusters [40].",,
b4dfaf4c6764,pesticide2025,relation,qwen3-8b,XGB,achieves,superior performance,Concept,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,3.7.1. Machine learning application,XGB demonstrated superior performance in most cases due to its effective handling of sparse data and its built-in regularization contributing to the prevention of overfitting.,,
ecee2b023f4a,pesticide2025,relation,qwen3-8b,five-parameter model of the reference spectrum,comprises,width,Concept,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",2.4. Machine learning analysis,"A five-parameter model of the reference spectrum was established, comprising the rectangle's centre coordinates (x,y), width, length, and horizontal angle.",,
1c545e518e79,pesticide2025,relation,qwen3-8b,"novel, affordable spectrophotometer",designedfor,integration with machine learning algorithms,Task,Model → ResearchTask  |  use ONLY when the paper explicitly states the model was designed/built/intended for a specific task,1. Introduction,"This study presents a novel, affordable spectrophotometer designed for integration with machine learning algorithms.",,
37b37c3260b2,pesticide2025,relation,qwen3-8b,data frame,employs,prediction and validation,Other,Organisation → Person  |  use for employment relationships,2.4. Machine learning analysis,This data frame was subsequently employed for prediction and validation through the application of ma chine learning algorithms.,,
64114f4a20b9,pesticide2025,relation_scinex,qwen3-8b,XGB,achieves,superior performance in most cases,Other,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,3.7.1. Machine learning application,XGB demonstrated superior performance in most cases due to its effective handling of sparse data and its built-in regularization contributing to the prevention of overfitting.,,
d8302302a1ef,pesticide2025,relation_scinex,qwen3-8b,This approach,comparesagainst,other low-cost spectro photometers,Concept,Model → Model  |  Associates a model with another model to which it is directly compared in an experiment,3.7. Discussions,This approach enables broader appli cation with greater confidence compared to other low-cost spectro photometers.,,
3948bba8c4d9,pesticide2025,relation_scinex,qwen3-8b,the total cost of the entire apparatus,comprises,under 145 THB (approximately $4.5),Other,ResearchProcess → ResearchProcess  |  Relates a research process to a constituent sub-process that forms a structural part of it,2.2. Low-cost portable spectrophotometer,"The total cost of the entire apparatus, excluding the smartphone, was under 145 THB (approximately $4.5), as described in detail in the supplementary materials S1.",,
affef3f4af17,pesticide2025,relation_scinex,qwen3-8b,Errors,evaluates,Root Mean Squared Error (RMSE),Metric,EvaluationMetric → ExperimentalResult  |  Links an evaluation metric to the experimental result it quantitatively assesses,2.4.5. Validation,Errors were reported in terms of Mean Absolute Percentage Error (MAPE) and Root Mean Squared Error (RMSE).,,
220f2ca23795,pesticide2025,relation_scinex,qwen3-8b,low-cost spectrophotometer,produces,two parallel spectral bands,Concept,ResearchProcess → ResearchArtifact  |  Relates a research process to the research artifact it generates as output,3.7. Discussions,The low-cost spectrophotometer developed is straightforward to assemble and functions as intended . It produces two parallel spectral bands: one for reference and another for analysis.,,
7550ebf86c94,pesticide2025,relation_scinex,qwen3-8b,cross-validation approach,supports,effectiveness,Concept,ExperimentalMeasurement → ExperimentalOutcome  |  Links a quantitative experimental measurement to the qualitative conclusion it provides evidence for,3.2. KMnO,"Notably, the test and validation sets exhibited minimal accuracy reduction, affirming the effectiveness of the cross-validation approach.",,
d45e6415740b,reststop2018,relation,qwen3-8b,proper range,configures,300 km from s1,Concept,ExperimentalSpecification → Experiment  |  use for explicit hyperparameter or setup relationships,3. Method: A Hybrid Recommender Model,The proper range can be configured such as 300 km from s1.,,
29eeb0843c5d,reststop2018,relation_scinex,qwen3-8b,Department of Land Transport of Thailand,affiliatedwith,Thailand,Place,Agent → Organisation  |  Associates an agent with an organisation to which they are professionally attached during a research activity,1. Introduction,"Thanks to the Department of Land Transport of Thailand, we can access global positioning system (GPS) tracking data of every commercial vehicles for conducting this research.",,
63d265f90c0e,reststop2018,relation_scinex,qwen3-8b,report,reports,accuracy of our approach,Concept,"AcademicPaper → ResearchProcess  |  Associates an academic paper with the research processes it describes, including its methodology, data processing pipeline, and experiments",4.1. Experiment,"In this step, the report is generated by grouping the vtype and time1 in terms of daytime and nighttime with the average of AUC in these groups in order to demonstrate the accuracy of our approach.",,
2948336d1b76,roadwaylight2018,relation,qwen3-8b,ANN,configures,the tolerance for the stopping criterion is 0.0001,Concept,ExperimentalSpecification → Experiment  |  use for explicit hyperparameter or setup relationships,2.4 Method,"The configuration of ANN for our experiment is that there is one hidden layer having 3 units with a sigmoid activation function, the number of maximum iterations is 5000, the tolerance for the stopping criterion is 0.0001, and the learning rate is 0.001.",,
0bca3d525581,roadwaylight2018,relation,qwen3-8b,data from the accelerometer and gyro sensor,evaluatedon,RMSE,Metric,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,3. Results,"The data from the accelerometer and gyro sensor are analyzed separately using the four key classification methods, and they are evaluated on the basis of the RMSE and correlation.",,
80a10f667548,roadwaylight2018,relation,qwen3-8b,Central Road Database of Thailand,locatedin,Thailand,Place,Organisation → Place  |  use for physical location,2.1.2 Pavement failure,"In Thailand, IRIs are recorded in the Central Road Database of Thailand,(20) so they can be used for determining precise coefficients.",,
5142b0d049e2,roadwaylight2018,relation,qwen3-8b,road safety,supports,the overall results,Other,ExperimentalMeasurement → ExperimentalOutcome  |  use when a specific number backs up a qualitative conclusion,1. Introduction,The overall results support the contribution of road safety as well.,,
f99125a31eef,roadwaylight2018,relation,qwen3-8b,gyro sensor,supports,pavement failure detection,Task,ExperimentalMeasurement → ExperimentalOutcome  |  use when a specific number backs up a qualitative conclusion,4.1 Materials and sensors,This work confirms the effectiveness of using a gyro sensor in pavement failure detection.,,
3668fe3199ae,roadwaylight2018,relation,qwen3-8b,linear classification,uses,linear or nonlinear separable data,Concept,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",2.4 Method,Parameters of these methods are configured to support either linear or nonlinear separable data as follows: • The linear classification is implemented to perform classification analysis and find some key attributes by considering their weights resulting from the classifier model.,,
489e76ede0c5,strabismus2026,relation,qwen3-8b,SMOTE,cites,Chawla et al.,Author,AcademicPaper → AcademicPaper  |  use when a paper cites another paper by name,Oversampling,SMOTE (Synthetic Minority Over-sampling Technique) is an oversampling method used to address class imbalance. It was introduced by Chawla et al.,,
d939e1fcda2a,strabismus2026,relation,qwen3-8b,landmark P9,locatedin,middle-gaze image,Task,Organisation → Place  |  use for physical location,Landmark annotation,"For example, landmark P9 of the left eye in a middle-gaze image ('img0001') was recorded at coordinates (492, 419) (Fig.",,
456f768b049e,strabismus2026,relation,qwen3-8b,Valente et al.8,reports,sensitivity of 0.97,Metric,AcademicPaper → ResearchProcess  |  subject MUST be the paper itself (rare in fixed extraction — only use when the sentence is about what the paper as a whole describes). Do NOT use with Model or Method as subject — use achieves instead,Interpretation of results,"Valente et al.8 employed a cover-test–based automated diagnosis with digital video , reporting accuracy of 0.94, sensitivity of 0.97, and specificity = 0.73.",,
104fb0c467c6,strabismus2026,relation_scinex,qwen3-8b,Random Forest model,achieves,accuracy of 0.95,ExperimentalResult,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,Conclusion,"A Random Forest model, which showed high performance with an accuracy of 0.95, sensitivity of 0.96, and specificity of 0.94, was then used to classify these features.",,
8dfe4a2ea900,strabismus2026,relation_scinex,qwen3-8b,Valente et al.8,achievesresult,sensitivity of 0.97,Metric,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,Interpretation of results,"Valente et al.8 employed a cover-test–based automated diagnosis with digital video , reporting accuracy of 0.94, sensitivity of 0.97, and specificity = 0.73.",,
90098bc68a0f,strabismus2026,relation_scinex,qwen3-8b,RT1,designedfor,nasal and temporal scleral exposure,Concept,"Model → ResearchTask  |  Associates a model with the research task it was specifically designed or optimised to solve, such as a transformer model designed for machine translation or a CNN designed for image classification",Eye landmark feature engineering,"Accordingly, RT1 and RT4 were designed to reflect nasal and temporal scleral exposure, RT2 and RT3 to reflect the position of the corneal light reflex within the horizontal corneal span, and RT5 to reflect visible iris width as an internal reference during gaze change.",,
9c2bfc6438a4,strabismus2026,relation_scinex,qwen3-8b,RT-DETR,employs,biometric ratio–based classification,Task,Organisation → Person  |  Associates an organisation with the persons who work for or are institutionally employed by it at the time of a research publication,Interpretation of results,"By employing RT-DETR for landmark localization and biometric ratio–based classification via traditional ML models, we demonstrated promising screening performance under controlled image acquisition conditions.",,
c01ca631da78,strabismus2026,relation_scinex,qwen3-8b,SMOTE,evaluatedon,the training data,Dataset,Experiment → Dataset  |  Directly links an experiment to the dataset used to assess the final performance of its model(s),Oversampling technique using SMOTE,ensuring that SMOTE was applied to the training data and thus avoiding any data leakage into the test set,,
acf62f848d19,strabismus2026,relation_scinex,qwen3-8b,RT1–RT5 features,extractedfrom,detected landmarks of all participants,Concept,? → AcademicPaper  |  Links an extracted entity to the academic paper it was extracted from.,Final prediction models,The RT1–RT5 features were extracted from the detected landmarks of all participants to serve as structured inputs for the final Random Forest classifier.,,
91040cc4ac03,strabismus2026,relation_scinex,qwen3-8b,RT-DETR,uses,IoU-aware query selection,Method,ResearchProcess → ResearchArtifact  |  Relates a research process to a research artifact it consumes as input,Eye landmark detection,The decoder in RT-DETR used IoU-aware query selection and iterative refinement to produce final bounding boxes and confidence scores for each predicted landmark,,
f5706421188d,textaug2023,relation,qwen3-8b,precision,evaluates,"Metrics such as precision, recall, F1-score, and accuracy",Other,"EvaluationMetric → ExperimentalResult  |  subject MUST be a named metric (e.g. F1, Accuracy, BLEU, RMSE, WER). Object must be a SPECIFIC numeric result (e.g. '88.5 on the test set') — NOT a full descriptive sentence",I INTRODUCTION,"Metrics such as precision, recall, F1-score, and accuracy . Section IV presents the results of the assessment, Section V provides conclusions and future work.",,
3e7b6e13d1a3,trafficspeed2021,relation_scinex,qwen3-8b,KM Stone Speed,configures,the 2nd step,Experiment,"ExperimentalSpecification → Experiment  |  Associates an experimental specification with the experiment it governs, establishing the conditions under which the experiment runs or the criteria by which its results are assessed",III METHOD,"In the 2nd step, the attributes date and time of the KM Stone Speed dataset are analyzed to create more features.",,
5933beb3f230,trafficspeed2021,relation_scinex,qwen3-8b,KM Stone,evaluatedon,Table II,Dataset,Experiment → Dataset  |  Directly links an experiment to the dataset used to assess the final performance of its model(s),II DATA PREPARATION,"Next, the other input dataset is the km stones database, KM Stone, that contains km_label (including road number and km), lat (latitude), and lon (longitude). For reading the km_label, the example value ""7.002"" means the 2nd km of the road number 7. An example dataset is shown in Table II.",,
9641558d99d6,trafficspeed2021,relation_scinex,qwen3-8b,temporal-lagged associations,extractedfrom,feature selection process,ResearchProcess,? → AcademicPaper  |  Links an extracted entity to the academic paper it was extracted from.,Abstract,"The temporal-lagged associations among kilometer stones, which were extracted during the feature selection process, are observed as a traffic -dependent network on roads for analyzing the traffic congestion spreads in the future.",,
7757932e8c1e,traveltime2022,relation,qwen3-8b,LSTM,comparesagainst,ARIMA,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,3.4.1. Experiment: Choosing a Suitable Baseline,"This experiment was conducted to compare four techniques from related works to determine our baseline. These techniques were ARIMA [7], SVR [25], LSTM [26], and ConvLSTM [14].",,
c2a1b8c4371b,traveltime2022,relation,qwen3-8b,travel time,evaluates,203.04 min,Other,"EvaluationMetric → ExperimentalResult  |  subject MUST be a named metric (e.g. F1, Accuracy, BLEU, RMSE, WER). Object must be a SPECIFIC numeric result (e.g. '88.5 on the test set') — NOT a full descriptive sentence",3.1. Data Preparation,"There were 81,068 unique trucks with 2,010,270 trips and an average travel time of 203.04 min.",,
1e03d9ec5508,traveltime2022,relation_scinex,qwen3-8b,Butterworth low-pass filter,mentions,AcademicPaper,Other,"AcademicPaper → ?  |  Links an academic paper to an entity, model, dataset or result extracted from it.",2.1. Travel Time Prediction Techniques,"As time-series data can be viewed as signal data, some well-known filters, such as the Kalman filter, the Savitzky–Golay filter, and the Butterworth low-pass filter, have been researched [27,28].",,
3794ce8baf1e,traveltime2022,relation_scinex,qwen3-8b,Kalman filter,mentions,AcademicPaper,Other,"AcademicPaper → ?  |  Links an academic paper to an entity, model, dataset or result extracted from it.",2.1. Travel Time Prediction Techniques,"To achieve these goals, some filters were applied, such as a Kalman filter with a neuron network or LSTM [23,24].",,
ef4266e054cb,traveltime2022,relation_scinex,qwen3-8b,LSTM,uses,feedback,Concept,ResearchProcess → ResearchArtifact  |  Relates a research process to a research artifact it consumes as input,2.1. Travel Time Prediction Techniques,"In more detail, the LSTM uses the connection of the feedback to analyze the sequences of data [26], so it is a well-known technique for time-series prediction .",,
1b5a17871b62,vehiclemake2025,relation,qwen3-8b,CNN model,designedfor,vehicle makes classification,Task,Model → ResearchTask  |  use ONLY when the paper explicitly states the model was designed/built/intended for a specific task,I INTRODUCTION,"This study presents a CNN model for recognizing and classifying vehicle makes from front-view images, designed to be small enough for resource-constrained systems",,
fe027c67163f,vehiclemake2025,relation,qwen3-8b,The goal of this work,publishedin,study and create a smaller CNN model,ResearchProcess,AcademicPaper → PublicationVenue  |  use for journal/conference names only,Abstract,"The goal of this work is to study and create a smaller CNN model that can be used on devices with limited resources, like embedded computers and embedded computer cameras, to figure out what kind of car it is from a front view picture.",,
38cb792b965a,vehiclemake2025,relation,qwen3-8b,CTv2-DW,trainedon,dataset of car images,Dataset,Model → TrainingDataset  |  use only for named training corpora/datasets,B. RESULT AND EVALUATION,"In the experiments conducted on learning and testing car make recognition using CNN models, the well-known base models for classifying vehicle make and model [36], [37] were tested, which included VGG16 [35], InceptionV3 [9], ResNet50 [2], MobileNet [15], Yolo11m-cls [31] and the other three models, which are introduced in this paper, developed from three types of filter-blocks, resulting in three models: CTv1, CTv2-DW, and CTv2-DR.",,
97cb5d9daeb3,vehiclemake2025,relation_scinex,qwen3-8b,Depth-wise Separable Convolution,comparesagainst,1 × 1 Convolutional Dimension Reduction (Bottleneck) method,Model,Model → Model  |  Associates a model with another model to which it is directly compared in an experiment,VI CONCLUSION,"The 1 × 1 Convolutional Dimension Reduction (Bottleneck) method can reduce size if the output filter count is not too high, but it increased training and prediction times compared to Depth-wise Separable Convolution.",,
5d58f164dd13,vehiclemake2025,relation_scinex,qwen3-8b,CTv1-DW,configures,F1-weight average,Metric,"ExperimentalSpecification → Experiment  |  Associates an experimental specification with the experiment it governs, establishing the conditions under which the experiment runs or the criteria by which its results are assessed",A. MODEL ARCHITECTURE,"The model CTv1-DW without batchnorm, the F1-weight average dropped from 0.90 to 0.74, by approximately 16%, and the training time increased to 1,511.66 seconds from the original 418.04, an increase of about 3.5 times.",,
1a51c5dc14f0,vehiclemake2025,relation_scinex,qwen3-8b,split_dataset function,locatedin,TensorFlow library,Other,Organisation → Place  |  Associates an organisation with the geographic place in which it is situated,C. EXPERIMENTS AND EVALUATIONS,"Then split the data into training and testing sets, with 80% for training and 20% for testing, using the split_dataset function from the TensorFlow library [35].",,
17042ea746f7,vehiclemake2025,relation_scinex,qwen3-8b,the goal of this work,motivates,study and create a smaller CNN model,ResearchProcess,ResearchObjective → ResearchProcess  |  Links a research objective to the research process it drives,Abstract,"The goal of this work is to study and create a smaller CNN model that can be used on devices with limited resources, like embedded computers and embedded computer cameras, to figure out what kind of car it is from a front view picture.",,
5547cdc17a81,vehiclemake2025,relation_scinex,qwen3-8b,each model type,producedby,different filter block,ResearchProcess,ResearchArtifact → ResearchProcess  |  Links a research artifact back to the research process that generated it,III METHOD,Each model type was produced from a different filter block.,,
9ef9202c02c8,vehiclemake2025,relation_scinex,qwen3-8b,this study,produces,dataset,ResearchArtifact,ResearchProcess → ResearchArtifact  |  Relates a research process to the research artifact it generates as output,III METHOD,"To ensure the dataset is balanced across all vehicle make classes, this study selected images from the entire dataset to represent five commonly found vehicle makes in Thailand: Toyota, Honda, Mazda, Nissan, and Isuzu.",,
d86e8f687471,vehiclemake2025,relation_scinex,qwen3-8b,CTv1,trainedon,dataset of car images,Dataset,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,B. RESULT AND EVALUATION,"In the experiments conducted on learning and testing car make recognition using CNN models, the well-known base models for classifying vehicle make and model [36], [37] were tested, which included VGG16 [35], InceptionV3 [9], ResNet50 [2], MobileNet [15], Yolo11m-cls [31] and the other three models, which are introduced in this paper, developed from three types of filter-blocks, resulting in three models: CTv1, CTv2-DW, and CTv2-DR.",,
f98c0cd8be55,vehiclemake2025,relation_scinex,qwen3-8b,Yolo11m-cls,trainedon,dataset of car images,Dataset,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,B. RESULT AND EVALUATION,"In the experiments conducted on learning and testing car make recognition using CNN models, the well-known base models for classifying vehicle make and model [36], [37] were tested, which included VGG16 [35], InceptionV3 [9], ResNet50 [2], MobileNet [15], Yolo11m-cls [31] and the other three models, which are introduced in this paper, developed from three types of filter-blocks, resulting in three models: CTv1, CTv2-DW, and CTv2-DR.",,
b395cdfc7e71,videoseg2025,relation,qwen3-8b,video,splitfrom,original recording,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,III METHOD,"The individual video refers to the footage that has been truncated to short duration from the original recording obtained during the graduation ceremonies at King Mongkut's Institute of Technology Ladkrabang (KMITL), 2023.",,
a1fce4e36672,videoseg2025,relation_scinex,qwen3-8b,YOLOv8,achievesresult,marginally superior overall suppression,Other,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,V CONCLUSION,"While the Segment Anything Model (SAM2) and YOLOv8 both attain comparable color proportions, YOLOv8 exhibits marginally superior overall suppression.",,
ac92b8e11150,vehiclemake2025,relation,qwen3-8b,CTv1,achieves,0.99 weighted average F1 score,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,B. RESULT AND EVALUATION,"The CTv1 model took first place with the highest weighted average F1 score (0.99) and got a 1.00 F1 score for predicting Honda and Isuzu, with Toyota being the lowest at 0.98.",,
