triple_id,paper,extractor,model,subject,predicate,object,object_type,predicate_definition,section,source_sentence,verdict,note
8b0167995b05,eyelandmark2024,relation_scinex,qwen3-8b-v2,"Newkirk, Kimberly (2007)",cites,"Newkirk, Kimberly (2007)",AcademicPaper,"AcademicPaper → AcademicPaper  |  Records a bibliographic reference from one academic paper to another, indicating that the citing paper acknowledges, builds upon, or contrasts with the cited work",IV RESULT AND DISCUSSION,"Møller-Pedersen, Torben (2004)[6] proposed a new category of corneal transparency disorders, emphasizing the role of abnormal cellular-based reflections, while Newkirk, Kimberly (2007)[7] identified UVR-induced corneal degeneration in mice, including loss of keratocytes and cataract formation.",INCORRECT,Degenerate triple (subject and object identical) and the sentence does not indicate self‑citation.
b70978687c09,eyelandmark2024,relation_scinex,qwen3-8b-v2,RT-DETR,comprises,hybrid encoder,Model,ResearchProcess → ResearchProcess  |  Relates a research process to a constituent sub-process that forms a structural part of it,II LITERATURE REVIEWS,"A transformer decoder with additional prediction heads, a hybrid encoder, and a backbone make up the RT-DETR.",PARTIAL,"Sentence explicitly states composition, but RT‑DETR and hybrid encoder are not clearly ResearchProcess entities, making the predicate a loose fit."
066540467c97,eyelandmark2024,relation_scinex,qwen3-8b-v2,This study,motivates,revolutionize eye landmark recognition,ResearchObjective,ResearchObjective → ResearchProcess  |  Links a research objective to the research process it drives,I INTRODUCTION,This study embarks on an exploration to revolutionize eye landmark recognition by leveraging the prowess of deep learning methodologies.,INCORRECT,"Subject is a research process, not a ResearchObjective; object is an objective, not a process; relation is mismatched and not stated."
87d1e2c57014,gamlprop2025,relation_scinex,qwen3-8b-v2,Constantinou and Gani (1994),cites,previous research,Other,"AcademicPaper → AcademicPaper  |  Records a bibliographic reference from one academic paper to another, indicating that the citing paper acknowledges, builds upon, or contrasts with the cited work",3.1 Model Refinement with Cross-Validation,"As stated in previous research , a comparison of results with conventional group- contribution methods, such as the works of Marrero and Gani (2001), Constantinou and Gani (1994), and Joback and Reid (1987), revealed significantly lower errors in terms of both RMSE and MAPE for all chemical groups when the earlier method was applied without cross-validation.",INCORRECT,Object 'previous research' is not a specific AcademicPaper; range mismatch and no explicit citation.
dc3831dc3828,gamlprop2025,relation_scinex,qwen3-8b-v2,Joback and Reid (1987),cites,previous research,Other,"AcademicPaper → AcademicPaper  |  Records a bibliographic reference from one academic paper to another, indicating that the citing paper acknowledges, builds upon, or contrasts with the cited work",3.1 Model Refinement with Cross-Validation,"As stated in previous research , a comparison of results with conventional group- contribution methods, such as the works of Marrero and Gani (2001), Constantinou and Gani (1994), and Joback and Reid (1987), revealed significantly lower errors in terms of both RMSE and MAPE for all chemical groups when the earlier method was applied without cross-validation.",INCORRECT,Object 'previous research' is not an AcademicPaper; range mismatch and no explicit citation.
9cf63d3b7e09,llamacorrupt2025,relation_scinex,qwen3-8b-v2,Rathachai Chawuthai,affiliatedwith,ASSE 2025,Organisation,Agent → Organisation  |  Associates an agent with an organisation to which they are professionally attached during a research activity,1 Introduction,"ASSE 2025, September 17–19, 2025, Tokyo, Japan Rathachai Chawuthai et al.",INCORRECT,"Object ASSE 2025 is a conference event, not an Organisation; sentence does not state affiliation."
4f2870fc4f16,llamacorrupt2025,relation_scinex,qwen3-8b-v2,ROUGE,configures,ROUGE-L,Metric,"ExperimentalSpecification → Experiment  |  Associates an experimental specification with the experiment it governs, establishing the conditions under which the experiment runs or the criteria by which its results are assessed",2.3 Evaluation Method,"For the ROUGE score, we use ROUGE-1, ROUGE-2, and ROUGE- L.",INCORRECT,"Object ROUGE‑L is not an Experiment; predicate expects ExperimentalSpecification → Experiment, which is not satisfied."
189fc9d9fd82,llamacorrupt2025,relation_scinex,qwen3-8b-v2,Experiment 4,evaluatedon,feed-forward network matrices in all layers,Dataset,Experiment → Dataset  |  Directly links an experiment to the dataset used to assess the final performance of its model(s),2.4 Experiments,Experiment 4: To explore the behavior of LLMs based on the percentage of corrupted parameters in feed-forward network matrices in all layers.,INCORRECT,Object is not a Dataset; sentence does not state an evaluatedon relationship.
7b8c52de085b,llamacorrupt2025,relation_scinex,qwen3-8b-v2,BERT score,evaluates,0.2,Metric,EvaluationMetric → ExperimentalResult  |  Links an evaluation metric to the experimental result it quantitatively assesses,3.1 Experimental Results,"The BERT score dropped from approximately 0.5 to 0.2, while the ROUGE score decreased to 0 when the corruption reached between 20% and 30%.",CORRECT,Sentence explicitly states BERT score dropped to 0.2; domain (EvaluationMetric) and range (ExperimentalResult) match.
ac687d25a988,llamacorrupt2025,relation_scinex,qwen3-8b-v2,F1 score,evaluates,88.5,Metric,EvaluationMetric → ExperimentalResult  |  Links an evaluation metric to the experimental result it quantitatively assesses,2.3 Evaluation Method,"All evaluation results, including both BERT and ROUGE, will be presented using the F1 score.",INCORRECT,Sentence does not provide a numeric F1 score of 88.5; claim unsupported.
383a98c9e60d,llamacorrupt2025,relation_scinex,qwen3-8b-v2,ASSE 2025,locatedin,"Tokyo, Japan",Place,Organisation → Place  |  Associates an organisation with the geographic place in which it is situated,1 Introduction,"ASSE 2025, September 17–19, 2025, Tokyo, Japan Rathachai Chawuthai et al.",PARTIAL,"Location is explicit, but ASSE 2025 is an event, not an organisation as required by predicate domain."
84065ea30697,llamacorrupt2025,relation_scinex,qwen3-8b-v2,This research,produces,controlled experiments,ResearchProcess,ResearchProcess → ResearchArtifact  |  Relates a research process to the research artifact it generates as output,1 Introduction,"This research methodically investigates the impact of corrupted parameters on the efficacy of LLM. We conduct controlled exper- iments to introduce perturbations to various model parameters and evaluate the consequent decline in accuracy, robustness, and task efficacy.",PARTIAL,"Sentence implies the research conducts controlled experiments, not that it explicitly 'produces' them as artifacts."
456df401e1bf,llamacorrupt2025,relation_scinex,qwen3-8b-v2,Question-answering Natural Language Inference (QNLI) dataset,splitfrom,General Language Understanding Evaluation (GLUE) benchmark,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,2.2 Selected Test Data,We selected the Question-answering Natural Language Inference (QNLI) dataset from the General Language Understanding Evaluation (GLUE) benchmark for this study [6],CORRECT,Sentence explicitly says QNLI dataset was selected from the GLUE benchmark; domain and range fit.
d30a6398ead6,microwave2018,relation_scinex,qwen3-8b-v2,Logistic Regression,comparesagainst,ANN,Method,Model → Model  |  Associates a model with another model to which it is directly compared in an experiment,II LITERATURE REVIEW,"The 4 classifier methods: Logistic Regression [6], Decision Tree [7], ANN [7], and SVM [8] are employed in our analytic process. The result of 4 methods are compared and discussed",PARTIAL,"Sentence states all four methods are compared, but does not explicitly state Logistic Regression is compared against ANN."
12dad2dec8be,microwave2018,relation_scinex,qwen3-8b-v2,Logistic Regression,comparesagainst,SVM,Method,Model → Model  |  Associates a model with another model to which it is directly compared in an experiment,II LITERATURE REVIEW,"The 4 classifier methods: Logistic Regression [6], Decision Tree [7], ANN [7], and SVM [8] are employed in our analytic process. The result of 4 methods are compared and discussed",PARTIAL,Same as above; comparison is implied but not explicitly pairwise between Logistic Regression and SVM.
29bb8f0a4e8d,microwave2018,relation_scinex,qwen3-8b-v2,Support Vector Machine (SVM),employs,hyperplane for dividing members of two classes,Concept,Organisation → Person  |  Associates an organisation with the persons who work for or are institutionally employed by it at the time of a research publication,II LITERATURE REVIEW,The Support Vector Machine (SVM) [8] is one machine learning technique for addressing a classification problem.,INCORRECT,"Predicate expects Organisation→Person; subject is a model and object a hyperplane, plus sentence does not mention hyperplane."
2c312a8540c2,microwave2018,relation_scinex,qwen3-8b-v2,sensor box,locatedin,short table,Place,Organisation → Place  |  Associates an organisation with the geographic place in which it is situated,II LITERATURE REVIEW,The sensor box is put at a short table.,PARTIAL,"Sentence gives location, but predicate expects Organisation as subject; sensor box is not an organisation."
d031bd9d9f32,microwave2018,relation_scinex,qwen3-8b-v2,motion sensor,supports,user convenience,ExperimentalOutcome,ExperimentalMeasurement → ExperimentalOutcome  |  Links a quantitative experimental measurement to the qualitative conclusion it provides evidence for,IV RESULT AND DISCUSION,"The solution such as the kick activation is a proper solution that returns user convenience. In this case, a motion sensor becomes a key player in this solution.",PARTIAL,"Predicate expects a measurement, but subject is a device; sentence only says sensor is a key player, not that it supports user convenience as a measurement."
719f357bc133,osmotic2026,relation_scinex,qwen3-8b-v2,this study,achievesresult,higher overall average %MAPE,Other,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,Comparison and discussion,"However, it is important to note that the overall average %MAPE for the method presented in this study is higher than that of Belvèze and Akbari.",INCORRECT,"Subject is a study, not a Model as required by the predicate domain."
e145b5d72d93,osmotic2026,relation_scinex,qwen3-8b-v2,decision tree (DT),comparesagainst,Gaussian process (GP) algorithms,Method,Model → Model  |  Associates a model with another model to which it is directly compared in an experiment,Results and discussion,Comparison was made between the decision tree (DT) and Gaussian process (GP) algorithms to assess their performance in predicting osmotic coefficients.,CORRECT,"Sentence explicitly states a comparison between the two models, matching Model→Model."
3d4cb62ad3cf,osmotic2026,relation_scinex,qwen3-8b-v2,mean absolute percentage error,evaluates,%MAPE,Metric,EvaluationMetric → ExperimentalResult  |  Links an evaluation metric to the experimental result it quantitatively assesses,Model performances analysis,"The assessment employs the coefficient of determination ( R2) in Eq. (2), the root mean square error ( RMSE) in Eq. (3), the mean absolute error ( MAE) in Eq. (4), and the mean absolute percentage error ( %MAPE) in Eq. where ys denotes Collected activity or osmotic coefficients from different sources. yp denotes Predicted activity or osmotic coefficients. −y denotes Average of the collected activity or osmotic coefficients. n denotes Total number of data.",INCORRECT,"Object %MAPE is a metric, not an ExperimentalResult; predicate domain/range mismatch."
71445e6a765e,oxidecrack2025,relation_scinex,qwen3-8b-v2,Fine-tuned hyperparameters,configures,Criterion: Gini index,ExperimentalSpecification,"ExperimentalSpecification → Experiment  |  Associates an experimental specification with the experiment it governs, establishing the conditions under which the experiment runs or the criteria by which its results are assessed",Results and discussion,Fine-tuned hyperparameters: - Criterion: Gini index - Minimum number of samples required to split: 2,INCORRECT,"Object is a hyperparameter, not an Experiment; predicate expects ExperimentalSpecification→Experiment."
08eebb775016,oxidecrack2025,relation_scinex,qwen3-8b-v2,True-Negative (TN),mentions,binary classification evaluation,Concept,"AcademicPaper → ?  |  Links an academic paper to an entity, model, dataset or result extracted from it.",Classification evaluation,"In the context of binary classification evaluation, terms like True-Positive (TP), True-Negative (TN), False- Positive (FP), and False-Negative (FN) are frequently used to assess a model's performance.",INCORRECT,"Subject is a metric term, not an AcademicPaper; domain mismatch."
7ef5bcfdf4ed,parkingyolo2023,relation_scinex,qwen3-8b-v2,OC-SORT,achievesresult,IDF1,ExperimentalResult,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,2.2. Vehicle Tracking,"OC-SORT outperforms all the existing tracking algorithm in many metrics, such as HOTA, AssA and IDF1.",CORRECT,"Sentence explicitly says OC‑SORT achieves the IDF1 metric, fitting Model→ExperimentalResult."
56b7ef87a1e1,parkingyolo2023,relation_scinex,qwen3-8b-v2,OC-SORT Algorithm,achievesresult,high performance,ExperimentalResult,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,2.2. Vehicle Tracking,This result shows strong evidence of the high performance of the OC-SORT Algorithm.,PARTIAL,"Claim of high performance is supported, but object is not a concrete ExperimentalResult as required."
f80891377302,parkingyolo2023,relation_scinex,qwen3-8b-v2,OC-SORT,achievesresult,HOTA,ExperimentalResult,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,2.2. Vehicle Tracking,"OC-SORT outperforms all the existing tracking algorithm in many metrics, such as HOTA, AssA and IDF1.",CORRECT,"Sentence explicitly lists HOTA as a metric achieved by OC‑SORT, matching Model→ExperimentalResult."
c80cb68fe853,parkingyolo2023,relation_scinex,qwen3-8b-v2,C2f module,addresses,Cross Stage Partial (CSP),Concept,Publication/ResearchProcess → ResearchContext  |  Links a publication or a research process to the research context element it targets,3.2. Vehicle Detection,"In the backbone architecture, the C2f module, based on Cross Stage Partial (CSP), is used in YOLOv8, as opposed to the C3 Module used in YOLOv5.",INCORRECT,"Subject is a module, not a Publication/ResearchProcess; predicate domain mismatch."
b49a9532293f,parkingyolo2023,relation_scinex,qwen3-8b-v2,video samples,encompasses,various daylight and weather settings,Concept,ResearchDomain → ResearchTask  |  Relates a research domain to the research tasks that fall within its scope,3.1. Dataset,"The video samples within the dataset encompassed various daylight and weather settings, offering a comprehensive representation of the parking lot scenarios at KMITL",INCORRECT,Subject and object do not fit the ResearchDomain→ResearchTask pattern.
24851a447f71,parkingyolo2023,relation_scinex,qwen3-8b-v2,video samples,encompasses,parking lot scenarios,Concept,ResearchDomain → ResearchTask  |  Relates a research domain to the research tasks that fall within its scope,3.1. Dataset,"The video samples within the dataset encompassed various daylight and weather settings, offering a comprehensive representation of the parking lot scenarios at KMITL",PARTIAL,"Sentence explicitly says video samples encompassed parking lot scenarios, but 'video samples' is not a ResearchDomain and 'parking lot scenarios' not clearly a ResearchTask."
efe88a254759,parkingyolo2023,relation_scinex,qwen3-8b-v2,color vector features,uses,SVM classifier,Method,ResearchProcess → ResearchArtifact  |  Relates a research process to a research artifact it consumes as input,2.1. Object Detection,one of the first attempts to tackle the issue of parking lot monitoring using machine learning utilized color vector features on an SVM classifier to distinguish parking spaces inside a parking lot in 2002 [20].,INCORRECT,"Subject is a feature set, not a ResearchProcess, and object is a classifier, not a ResearchArtifact; sentence does not state a 'uses' relation."
0d505cdf96ec,pesticide2025,relation_scinex,qwen3-8b-v2,FMC Corporation,affiliatedwith,All chemical compounds,Other,Agent → Organisation  |  Associates an agent with an organisation to which they are professionally attached during a research activity,2.3.1. Reagents,"All chemical compounds, excluding deionized water produced in- house, were procured from either Merck or FMC Corporation.",INCORRECT,"FMC Corporation is an organisation, not an Agent, and 'All chemical compounds' is not an organisation; sentence describes procurement, not affiliation."
0edf04095192,pesticide2025,relation_scinex,qwen3-8b-v2,Merck,affiliatedwith,All chemical compounds,Other,Agent → Organisation  |  Associates an agent with an organisation to which they are professionally attached during a research activity,2.3.1. Reagents,"All chemical compounds, excluding deionized water produced in- house, were procured from either Merck or FMC Corporation.",INCORRECT,"Merck is an organisation, not an Agent, and 'All chemical compounds' is not an organisation; sentence describes sourcing, not affiliation."
d8302302a1ef,pesticide2025,relation_scinex,qwen3-8b-v2,This approach,comparesagainst,other low-cost spectro photometers,Concept,Model → Model  |  Associates a model with another model to which it is directly compared in an experiment,3.7. Discussions,This approach enables broader appli cation with greater confidence compared to other low-cost spectro photometers.,PARTIAL,"Sentence states a comparison with other spectro photometers, but 'This approach' is not clearly a Model entity required by the predicate."
7e9396d60713,pesticide2025,relation_scinex,qwen3-8b-v2,machine learning model,trainedon,four algorithms,Model,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,1. Introduction,A machine learning model trained on four algorithms with feature selection and cross- validation demonstrates high accuracy in predicting chemical concentrations of coloured solutions.,PARTIAL,"Explicitly mentions a model trained on four algorithms, but 'four algorithms' are not a TrainingDataset as required."
8dbdcdb5f0f7,reststop2018,relation_scinex,qwen3-8b-v2,increasing of the γ,achieves,inverse result of the AUC,Metric,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,4.3. Result,the increasing of the γ provides the inverse result of the AUC.,PARTIAL,"Sentence links increasing γ to an inverse AUC result; relation is stated, but the object is a result, not a ResearchObjective."
5e7d53a780a8,reststop2018,relation_scinex,qwen3-8b-v2,rest stops,addresses,improve transportation,Concept,Publication/ResearchProcess → ResearchContext  |  Links a publication or a research process to the research context element it targets,Abstract,"This predicted result is also useful for a government department and rest stops' owner to improve transportation , road safety, and other service .",INCORRECT,Subject 'rest stops' is not a Publication/ResearchProcess; sentence does not assert that rest stops address transportation improvement.
5501cf088730,reststop2018,relation_scinex,qwen3-8b-v2,the report,reports,the experiment,ResearchProcess,"AcademicPaper → ResearchProcess  |  Associates an academic paper with the research processes it describes, including its methodology, data processing pipeline, and experiments",4.1. Experiment,"In this step, the report is generated by grouping the vtype and time1 in terms of daytime and nighttime with the average of AUC in these groups in order to demonstrate the accuracy of our approach.",INCORRECT,"The report is generated, not described as reporting an experiment; subject/object types do not match AcademicPaper → ResearchProcess."
9dddeb95177a,roadwaylight2018,relation_scinex,qwen3-8b-v2,visualization report,produces,quality of luminance on a street at nighttime,Concept,ResearchProcess → ResearchArtifact  |  Relates a research process to the research artifact it generates as output,5. Conclusions,A visualization report was developed by displaying the quality of luminance on a street at nighttime and the locations of pavement defects with their severity levels.,INCORRECT,"A visualization report displays quality; it does not produce the quality itself, and subject is not a ResearchProcess."
9e7e7af0905a,routepred2023,relation_scinex,qwen3-8b-v2,"Antonio, et al.",cites,HMM,Concept,"AcademicPaper → AcademicPaper  |  Records a bibliographic reference from one academic paper to another, indicating that the citing paper acknowledges, builds upon, or contrasts with the cited work",II BACKGROUND,"The first paper, Antonio, et al. [1], use the HMM [3] for predicting the destinations of users from trajectory data of personal GPS devices obtained from different users.",PARTIAL,"Subject is a paper but object HMM is a model, not an academic paper as required by the predicate range"
d94456e8ecbf,strabismus2026,relation_scinex,qwen3-8b-v2,Random Forest (RF),achieves,NPV of 0.92,Metric,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,Result of strabismus classification,"Among the models tested, Random Forest (RF) yielded the best overall performance: accuracy of 0.95, specificity of 0.94, sensitivity of 0.96, PPV (or precision) of 0.97, and NPV of 0.92.",PARTIAL,"Object is a numeric performance metric, not a research objective; predicate expects ResearchObjective"
893520c60516,strabismus2026,relation_scinex,qwen3-8b-v2,RT-DETR,achieves,53.0% mean average precision (mAP) on COCO val2017,ExperimentalResult,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,Object detections,RT-DETR-L achieves 53.0% mean average precision (mAP) on COCO val2017 and 114 frames per second (FPS) on an NVIDIA Tesla T4 GPU.,PARTIAL,"Object is a performance metric (mAP), not a research objective as required"
238d5a5ea615,strabismus2026,relation_scinex,qwen3-8b-v2,Focused selection,achieves,reduces decoding noise and enhances convergence efficiency,Concept,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,Technical advantages of the proposed methodology,"Focused selection reduces decoding noise and enhances convergence efficiency, making eye corners, pupils, and eyelid curves easier to recognize.",CORRECT,"Sentence explicitly states that Focused selection achieves the stated improvements, matching process→objective"
ae55fa877aac,strabismus2026,relation_scinex,qwen3-8b-v2,RT-DETR-X,achieves,54.8% AP,ExperimentalResult,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,Object detections,"RT-DETR-X achieves 54.8% AP, outperforming existing YOLO-based detectors18.",PARTIAL,"Object is a performance value (AP), not a research objective"
100157866ccb,strabismus2026,relation_scinex,qwen3-8b-v2,two-stage system,comprises,Real-Time Detection Transformer (RT-DETR),Model,ResearchProcess → ResearchProcess  |  Relates a research process to a constituent sub-process that forms a structural part of it,Abstract,"This two-stage system combines Real-Time Detection Transformer (RT-DETR) to localize nine ocular landmarks per eye across three gaze directions (left, center, right), and supervised machine learning classifiers.",CORRECT,Sentence clearly indicates the two‑stage system comprises RT‑DETR as a sub‑process
99ff344963a1,strabismus2026,relation_scinex,qwen3-8b-v2,Random Forest,comprises,multiple trees,Model,ResearchProcess → ResearchProcess  |  Relates a research process to a constituent sub-process that forms a structural part of it,Classification using random forest,Due to the complexity and high dimensionality of features across multiple gaze positions necessitate the use of an ensemble method such as Random Forest—comprising multiple trees that vote on the final classification.,CORRECT,Sentence explicitly says Random Forest comprises multiple trees
9488093536a1,strabismus2026,relation_scinex,qwen3-8b-v2,server,designedfor,dedicated processing unit,Other,"Model → ResearchTask  |  Associates a model with the research task it was specifically designed or optimised to solve, such as a transformer model designed for machine translation or a CNN designed for image classification",Implementation,"To ensure data privacy, the server was designed as a dedicated processing unit that performs real- time inference without persistent image storage.",INCORRECT,Predicate expects a Model and a ResearchTask; ‘server’ is not a model and ‘dedicated processing unit’ is not a research task
43610496b5c4,strabismus2026,relation_scinex,qwen3-8b-v2,images from smartphones,evaluatedon,proposed screening approach,Method,Experiment → Dataset  |  Directly links an experiment to the dataset used to assess the final performance of its model(s),Interpretation of results,images from smartphones performed well in our proposed screening approach,INCORRECT,"Subject is a dataset, object is an approach; predicate expects Experiment→Dataset, so domain/range are swapped"
acf62f848d19,strabismus2026,relation_scinex,qwen3-8b-v2,RT1–RT5 features,extractedfrom,detected landmarks of all participants,Dataset,? → AcademicPaper  |  Links an extracted entity to the academic paper it was extracted from.,Final prediction models,The RT1–RT5 features were extracted from the detected landmarks of all participants to serve as structured inputs for the final Random Forest classifier.,INCORRECT,"Predicate range requires an AcademicPaper, but object is landmarks, not a paper; also domain is undefined"
d8fac2825eb6,strabismus2026,relation_scinex,qwen3-8b-v2,landmark P9,locatedin,left eye,Task,Organisation → Place  |  Associates an organisation with the geographic place in which it is situated,Landmark annotation,"For example, landmark P9 of the left eye in a middle-gaze image ('img0001') was recorded at coordinates (492, 419) (Fig.",INCORRECT,"Predicate expects Organisation→Place, but 'landmark P9' is not an organisation and 'left eye' is not a geographic place"
d9af90391480,strabismus2026,relation_scinex,qwen3-8b-v2,internal analysis,supports,alignment with established ophthalmic principles,ExperimentalOutcome,ExperimentalMeasurement → ExperimentalOutcome  |  Links a quantitative experimental measurement to the qualitative conclusion it provides evidence for,Conclusion,"Internal analysis suggested that several learned feature patterns exhibited alignment with established ophthalmic principles, especially with regard to the off-center displacement of the central corneal light reflex in strabismus patients and the visible sclera area during various gazes.",PARTIAL,"Sentence suggests internal analysis supports the alignment, but 'internal analysis' is not clearly an ExperimentalMeasurement"
4e437ed67e0b,textaug2023,relation_scinex,qwen3-8b-v2,accuracy,evaluates,88.5,Metric,EvaluationMetric → ExperimentalResult  |  Links an evaluation metric to the experimental result it quantitatively assesses,I INTRODUCTION,"Metrics such as precision, recall, F1-score, and accuracy .",INCORRECT,Sentence lists metrics only; it does not state that accuracy evaluates the value 88.5
e8aa34b655f7,textaug2023,relation_scinex,qwen3-8b-v2,imbalanced datasets,uses,training all these models,ResearchProcess,ResearchProcess → ResearchArtifact  |  Relates a research process to a research artifact it consumes as input,I INTRODUCTION,"However, both studies have demonstrated that using imbalanced datasets to train all these models has caused to some groups being predicted less accurately.",INCORRECT,"Domain and range reversed: 'imbalanced datasets' are artifacts, not a ResearchProcess, and 'training all these models' is a process"
9641558d99d6,trafficspeed2021,relation_scinex,qwen3-8b-v2,temporal-lagged associations,extractedfrom,feature selection process,ResearchProcess,? → AcademicPaper  |  Links an extracted entity to the academic paper it was extracted from.,Abstract,"The temporal-lagged associations among kilometer stones, which were extracted during the feature selection process, are observed as a traffic -dependent network on roads for analyzing the traffic congestion spreads in the future.",INCORRECT,"Predicate expects object to be an AcademicPaper, but 'feature selection process' is not a paper"
